,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
601,B000002215,서울영도초등학교,초등학교,1986-11-27,공립,본교,운영,서울특별시 양천구 목동 903-1,서울특별시 양천구 목동중앙로 70,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.53596257,126.871927,2021-09-15,7001220,한국교원대학교
602,B000008222,중원중학교,중학교,1991-05-06,공립,본교,운영,서울특별시 노원구 중계동 511-3,서울특별시 노원구 공릉로 420,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.644238679,127.06802951,2021-09-15,7001220,한국교원대학교
603,B000008400,신관중학교,중학교,1984-04-27,공립,본교,운영,서울특별시 관악구 신림동 산168-10,서울특별시 관악구 신림로48길 17-16,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.480201245,126.93445224,2021-09-15,7001220,한국교원대학교
606,B000011805,수도전기공업고등학교,고등학교,1924-03-02,사립,본교,운영,서울특별시 강남구 개포동 155,서울특별시 강남구 개포로 410,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.484937535,127.06447867,2021-09-15,7001220,한국교원대학교
608,B000001954,서울미래초등학교,초등학교,2002-03-01,공립,본교,운영,서울특별시 구로구 구로동 3-13,서울특별시 구로구 새말로 73,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.505106649,126.8880137,2021-09-15,7001220,한국교원대학교
612,B000002214,서울월촌초등학교,초등학교,1985-04-17,공립,본교,운영,서울특별시 양천구 목동 901-1,서울특별시 양천구 목동중앙로 132,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.54069543,126.87625803,2021-09-15,7001220,한국교원대학교
619,B000011345,서서울생활과학고등학교,고등학교,1972-03-31,사립,본교,운영,서울특별시 구로구 궁동 35,서울특별시 구로구 오리로 1355-10,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.503829191,126.8282007,2021-09-15,7001220,한국교원대학교
632,B000012065,영동고등학교,고등학교,1973-06-03,사립,본교,운영,서울특별시 강남구 청담동 23-4,서울특별시 강남구 선릉로 742,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.521389014,127.04373926,2021-09-15,7001220,한국교원대학교
633,B000002279,서울대진초등학교,초등학교,1992-10-26,공립,본교,운영,서울특별시 강남구 개포동 13,서울특별시 강남구 개포로109길 74,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.497012107,127.0780425,2021-09-15,7001220,한국교원대학교
635,B000008267,방이중학교,중학교,1985-04-12,공립,본교,운영,서울특별시 송파구 방이동 53,서울특별시 송파구 오금로11길 64,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.515010575,127.11324448,2021-09-15,7001220,한국교원대학교
641,B000012025,구일고등학교,고등학교,1990-01-20,공립,본교,운영,서울특별시 구로구 구로동 685-194,서울특별시 구로구 구일로 90-51,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.493505293,126.87461847,2021-09-15,7001220,한국교원대학교
649,B000008230,서울대학교사범대학부설여자중학교,중학교,1969-03-03,국립,본교,운영,서울특별시 종로구 동숭동 199-51,서울특별시 종로구 대학로 64,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.577599703,127.00429552,2021-09-15,7001220,한국교원대학교
660,B000011974,재현고등학교,고등학교,1978-03-03,사립,본교,운영,서울특별시 노원구 중계동 175,서울특별시 노원구 덕릉로82길 64,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.661290638,127.08079977,2021-09-15,7001220,한국교원대학교
671,B000012003,광영고등학교,고등학교,1985-02-01,사립,본교,운영,서울특별시 양천구 신월동 43-3,서울특별시 양천구 남부순환로30길 17,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.537198103,126.82327588,2021-09-15,7001220,한국교원대학교
672,B000012007,광영여자고등학교,고등학교,1985-03-06,사립,본교,운영,서울특별시 양천구 신월동 43-3,서울특별시 양천구 남부순환로30길 17,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.537198103,126.8232464,2021-09-15,7001220,한국교원대학교
675,B000008386,장승중학교,중학교,1985-04-24,공립,본교,운영,서울특별시 동작구 상도동 175-1,서울특별시 동작구 장승배기로10가길 25,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.503148583,126.940834,2021-09-15,7001220,한국교원대학교
682,B000012041,숭의여자고등학교,고등학교,1903-10-31,사립,본교,운영,서울특별시 동작구 대방동 20-114,서울특별시 동작구 여의대방로36길 79,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2021-07-05,37.507364139,126.92924328,2021-09-15,7001220,한국교원대학교
694,B000008373,단국대학교사범대학부속중학교,중학교,1947-11-03,사립,본교,운영,서울특별시 강남구 대치동 1013-2,서울특별시 강남구 도곡로64길 21,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.495617495,127.05776823,2021-09-15,7001220,한국교원대학교
695,B000002291,서울대곡초등학교,초등학교,1982-04-02,공립,본교,운영,서울특별시 강남구 대치동 510,서울특별시 강남구 남부순환로 3022,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.494710644,127.06502647,2021-09-15,7001220,한국교원대학교
700,B000002144,서울오륜초등학교,초등학교,1989-04-19,공립,본교,운영,서울특별시 송파구 방이동 89-16,서울특별시 송파구 양재대로 1196,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.512424108,127.1345763,2021-09-15,7001220,한국교원대학교
701,B000001958,서울개명초등학교,초등학교,1984-05-04,공립,본교,운영,서울특별시 구로구 개봉동 314-165,서울특별시 구로구 개봉로1다길 16-9,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.483039042,126.85097914,2021-09-15,7001220,한국교원대학교
702,B000002205,서울신강초등학교,초등학교,1984-06-01,공립,본교,운영,서울특별시 양천구 신월동 864,서울특별시 양천구 중앙로55길 72,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.525844185,126.84226391,2021-09-15,7001220,한국교원대학교
704,B000001982,서울가산초등학교,초등학교,1984-06-14,공립,본교,운영,서울특별시 금천구 독산동 143-23,서울특별시 금천구 남부순환로 1304-11,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.478165147,126.89632973,2021-09-15,7001220,한국교원대학교
712,B000008209,태랑중학교,중학교,2002-05-07,공립,본교,운영,서울특별시 노원구 공릉동 117,서울특별시 노원구 화랑로51나길 51,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2021-07-05,37.626984092,127.09137179,2021-09-15,7001220,한국교원대학교
713,B000001845,서울장평초등학교,초등학교,1980-04-04,공립,본교,운영,서울특별시 동대문구 장안동 323,서울특별시 동대문구 답십리로69길 27,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.573995023,127.07389098,2021-09-15,7001220,한국교원대학교
719,B000001986,서울안천초등학교,초등학교,1991-10-04,공립,본교,운영,서울특별시 금천구 독산동 1090,서울특별시 금천구 한내로 69-16,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.458745642,126.88839003,2021-09-15,7001220,한국교원대학교
723,B000002227,서울정곡초등학교,초등학교,1993-09-23,공립,본교,운영,서울특별시 강서구 방화동 836,서울특별시 강서구 방화대로50길 22,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.57695491,126.81893277,2021-09-15,7001220,한국교원대학교
738,B000008302,신목중학교,중학교,1986-05-12,공립,본교,운영,서울특별시 양천구 목동 902-1,서울특별시 양천구 목동중앙로 88,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.53702399,126.87307249,2021-09-15,7001220,한국교원대학교
750,B000001870,서울원묵초등학교,초등학교,1995-11-10,공립,본교,운영,서울특별시 중랑구 묵동 11,서울특별시 중랑구 숙선옹주로 109,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.617748811,127.08681415,2021-09-15,7001220,한국교원대학교
751,B000012014,화곡고등학교,고등학교,1978-01-30,사립,본교,운영,서울특별시 강서구 내발산동 산48-3,서울특별시 강서구 강서로45길 69,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.547936112,126.83153568,2021-09-15,7001220,한국교원대학교
760,B000008377,은성중학교,중학교,1946-10-15,사립,본교,운영,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.488378572,127.03523236,2021-09-15,7001220,한국교원대학교
764,B000002150,서울오금초등학교,초등학교,1993-07-20,공립,본교,운영,서울특별시 송파구 오금동 7,서울특별시 송파구 위례성대로22길 11,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2021-07-05,37.508866341,127.13233115,2021-09-15,7001220,한국교원대학교
785,B000001927,이화여자대학교사범대학부속초등학교,초등학교,1955-04-08,사립,본교,운영,서울특별시 서대문구 대신동 20,서울특별시 서대문구 성산로 512-39,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2021-07-05,37.561150224,126.9427504,2021-09-15,7001220,한국교원대학교
792,B000026185,항동중학교,중학교,2020-03-01,공립,본교,운영,서울특별시 구로구 항동 22-5,서울특별시 구로구 연동로 239-2,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.482854558,126.82019001,2021-09-15,7001220,한국교원대학교
833,B000002082,서울대학교사범대학부설초등학교,초등학교,1946-08-22,국립,본교,운영,서울특별시 종로구 동숭동 199-51,서울특별시 종로구 대학로 64,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2021-07-05,37.577599703,127.00429552,2021-09-15,7001220,한국교원대학교
839,B000002222,서울염경초등학교,초등학교,2005-10-26,공립,본교,운영,서울특별시 강서구 염창동 79,서울특별시 강서구 양천로69길 49,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2021-07-05,37.555000672,126.87120465,2021-09-15,7001220,한국교원대학교
858,B000001993,동광초등학교,초등학교,2001-03-05,사립,본교,운영,서울특별시 금천구 시흥동 산100-6,서울특별시 금천구 탑골로10길 45,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2021-07-05,37.45199688,126.91581992,2021-09-15,7001220,한국교원대학교
873,B000011304,휘경공업고등학교,고등학교,1998-07-02,공립,본교,운영,서울특별시 동대문구 휘경동 49-327,서울특별시 동대문구 겸재로 21,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.58521558,127.06972828,2021-09-15,7001220,한국교원대학교
898,B000011947,신현고등학교,고등학교,2004-04-29,공립,본교,운영,서울특별시 중랑구 상봉동 482,서울특별시 중랑구 봉화산로 174,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2021-07-05,37.605249045,127.09294993,2021-09-15,7001220,한국교원대학교
919,B000008369,역삼중학교,중학교,1984-04-06,공립,본교,운영,서울특별시 강남구 역삼동 767-20,서울특별시 강남구 도곡로43길 10,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2021-07-05,37.495933881,127.0488444,2021-09-15,7001220,한국교원대학교
