tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floor_estate,floor_buliding,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,rest_N,day_pop,night_pop,score,2nPrc,평당가격,가성비,가성비_Rank,Score_Rank,Total_Rank
월세,250,"3,000",40,1,3,37.55002,126.918268,9743,26,253,48,6,2,404.0436986543324,2,78,508151.67,471457.29,22219896.98384598,90000000.0,2250000.0,0.0043302222222222,280,191,208.8
월세,270,"3,000",80,3,5,37.545722,126.915211,6583,20,77,17,5,1,435.7533113831055,2,31,508151.67,471457.29,21744301.05229374,94800000.0,1185000.0,0.0055552742616033,184,217,210.40000000000003
월세,150,"2,500",23,B1,2,37.555043,126.924144,15320,38,157,44,6,1,262.6618902034021,2,43,508151.67,471457.29,21680003.01501247,61000000.0,2652173.913043478,0.0057763934426229,170,223,212.4
월세,240,"3,000",62,2,3,37.555613,126.925617,7753,42,116,41,6,1,176.80519944001452,2,35,508151.67,471457.29,21718659.18399651,87600000.0,1412903.2258064516,0.0054872831050228,188,221,214.4
월세,350,"5,000",150,3,6,37.551583,126.916279,4502,37,231,41,6,1,325.13110710091263,2,64,508151.67,471457.29,21764723.463355094,134000000.0,893333.3333333334,0.0050395522388059,216,216,216.0
월세,180,"2,000",16,1,6,37.5486,126.917203,8571,30,237,43,7,1,320.1051102444084,2,68,508151.67,471457.29,23869155.62391339,63200000.0,3950000.0,0.0021698734177215,591,123,216.60000000000002
월세,550,1억,113,2,5,37.556643,126.925196,5756,35,129,55,7,1,63.18676373739639,2,43,508151.67,471457.29,22840798.10470236,232000000.0,2053097.3451327437,0.0028035689655172,470,157,219.60000000000002
월세,550,1억,254,전체층,2,37.552087,126.920693,1211,37,208,46,4,0,521.9726527290486,2,63,508151.67,471457.29,26166200.39516892,232000000.0,913385.8267716536,0.0013258362068965,846,65,221.20000000000002
월세,210,"3,000",72,2,5,37.546344,126.917332,5890,23,196,31,5,1,469.7013525665821,2,48,508151.67,471457.29,21640464.37359509,80400000.0,1116666.6666666667,0.0052746268656716,203,226,221.4
월세,170,"2,000",62,3,5,37.555494,126.909844,910,35,115,49,4,1,69.19069246605616,2,41,508151.67,471457.29,32147317.549650792,60800000.0,980645.1612903224,0.0009279605263157,1089,5,221.8
월세,350,"6,000",97,5,11,37.557326,126.924916,5756,31,141,59,7,1,43.61361003721249,2,57,508151.67,471457.29,22134161.837356873,144000000.0,1484536.0824742268,0.0038773055555555,329,196,222.60000000000002
월세,370,"7,000",150,3,4,37.550617,126.923619,5652,37,177,42,4,1,329.5876943665478,4,51,508151.67,471457.29,21563677.22322521,158800000.0,1058666.6666666667,0.0053387909319899,200,230,224.0
월세,330,"6,000",86,1,2,37.555961,126.925892,5756,40,113,43,6,1,144.1022997477989,2,35,508151.67,471457.29,22252719.092324484,139200000.0,1618604.6511627906,0.0035561494252873,363,190,224.60000000000002
월세,800,2억,364,B1,6,37.551906,126.920666,1211,35,209,44,4,0,504.1906703810493,2,65,508151.67,471457.29,27085156.26378154,392000000.0,1076923.076923077,0.0011244999999999,944,46,225.60000000000002
월세,420,"5,000",181,2,5,37.550697,126.923729,5652,38,177,41,4,1,340.36993760852334,4,50,508151.67,471457.29,21192123.918562546,150800000.0,833149.1712707182,0.006783899204244,124,253,227.20000000000002
월세,235,"4,000",82,1,2,37.555962,126.92537,5756,43,116,43,7,1,136.77338588756746,2,38,508151.67,471457.29,21604767.710925516,96400000.0,1175609.756097561,0.0048961825726141,226,228,227.60000000000002
월세,280,"4,500",66,1,3,37.555767,126.925336,7753,44,117,45,7,1,158.5026340854911,2,37,508151.67,471457.29,21694290.855368737,112200000.0,1700000.0,0.0045605882352941,253,222,228.20000000000002
월세,470,"5,000",186,1,6,37.548033,126.920954,7825,26,248,44,6,1,171.00083434128737,2,59,508151.67,471457.29,20953223.19841125,162800000.0,875268.8172043011,0.0089401105651105,57,272,229.00000000000003
월세,260,"4,500",87,3,5,37.555506,126.924,5192,34,144,48,8,1,223.53168064152143,2,46,508151.67,471457.29,21807856.480322734,107400000.0,1234482.7586206896,0.0042058100558659,291,214,229.40000000000003
월세,250,"5,000",23,1,5,37.555544,126.924617,15320,40,126,46,7,1,195.23313498996708,2,41,508151.67,471457.29,22320314.824679315,110000000.0,4782608.695652174,0.0032032727272727,410,186,230.8
월세,400,1억,222,3,5,37.556311,126.909496,867,33,114,44,3,1,54.629404024111096,10,39,508151.67,471457.29,28602397.066626593,196000000.0,882882.8828828828,0.0009820102040816,1046,28,231.60000000000002
월세,250,"3,000",63,2,4,37.548075,126.920406,7825,26,250,44,6,1,219.3040248801109,2,61,508151.67,471457.29,21322710.7518193,90000000.0,1428571.4285714286,0.0054775,192,242,232.00000000000003
월세,100,"2,000",52,B1,5,37.552127,126.920386,1211,37,210,47,4,0,536.5014477421382,2,67,508151.67,471457.29,25299471.008021556,44000000.0,846153.8461538461,0.0014311818181818,801,91,233.0
월세,150,"3,000",143,B1,4,37.541279,126.952647,2883,43,1,4,5,1,318.45054014955974,2,8,508151.67,471457.29,21189031.02582688,66000000.0,461538.4615384616,0.0062464999999999,155,254,234.20000000000002
월세,200,"2,000",45,2,2,37.554378,126.923655,5192,39,151,38,6,1,347.93316196546976,2,38,508151.67,471457.29,21969827.057896398,68000000.0,1511111.111111111,0.0034358823529411,379,204,239.0
월세,500,"1억 5,000",128,2,4,37.555915,126.924848,7753,39,123,48,7,1,149.56736105858425,2,41,508151.67,471457.29,21818961.007667776,270000000.0,2109375.0,0.0036754962962962,346,213,239.60000000000002
월세,150,"2,000",72,B1,4,37.552105,126.921154,917,35,204,44,3,0,510.4763829870112,2,62,508151.67,471457.29,26130916.777343266,56000000.0,777777.7777777778,0.001179,923,69,239.8
월세,250,"3,000",26,1,2,37.541939,126.951992,2883,43,1,7,6,1,233.84911139267663,4,11,508151.67,471457.29,30870283.522326097,90000000.0,3461538.461538461,0.0008328666666666,1164,9,240.0
월세,135,"1,000",44,3,3,37.556861,126.926564,6495,30,119,51,5,1,110.58555596895802,2,40,508151.67,471457.29,20995481.596169163,42400000.0,963636.3636363636,0.0067400943396226,129,268,240.20000000000002
월세,350,"6,000",97,5,11,37.557202,126.924753,5756,31,139,57,7,1,55.36897077475461,2,54,508151.67,471457.29,21727561.980947584,144000000.0,1484536.0824742268,0.0038773055555555,330,219,241.20000000000002
월세,"4,500",5억,555,1,5,37.556124,126.925614,5756,38,116,46,6,1,120.51936848410396,2,38,508151.67,471457.29,23088530.306262057,1580000000.0,2846846.846846847,0.0020218860759493,630,145,242.0
월세,190,"3,000",49,1,2,37.555774,126.92571,5756,40,116,43,6,1,160.31958512726564,2,35,508151.67,471457.29,21729169.569241393,75600000.0,1542857.142857143,0.0037307407407407,342,218,242.8
월세,200,"3,000",89,B1,5,37.548171,126.92045,7825,25,250,44,6,1,217.7211119073121,2,61,508151.67,471457.29,20764526.46831898,78000000.0,876404.4943820224,0.0089285256410256,59,289,243.00000000000003
월세,200,"3,000",53,1,3,37.55686,126.926223,6495,30,123,50,5,1,82.89598296863446,2,41,508151.67,471457.29,21366730.14435741,78000000.0,1471698.1132075472,0.0044132692307692,273,238,245.0
월세,175,"2,000",75,4,4,37.555639,126.924363,5192,36,129,46,7,1,194.6103022399073,2,42,508151.67,471457.29,20970028.143386938,62000000.0,826666.6666666666,0.0062806451612903,151,270,246.2
월세,300,"5,000",54,1,1,37.556586,126.925699,5756,31,124,49,6,1,72.98221964782793,2,41,508151.67,471457.29,22329015.388537947,122000000.0,2259259.25925926,0.002547737704918,511,184,249.40000000000003
월세,"1,300","1억 5,000",112,3,18,37.556084,126.923455,6945,34,111,48,9,1,209.7700607914047,2,45,508151.67,471457.29,23371932.227823466,462000000.0,4125000.0,0.0016836363636363,724,132,250.40000000000003
월세,180,"3,000",39,B1,3,37.555796,126.926265,10072,39,110,43,5,1,173.68968332331426,2,32,508151.67,471457.29,21006199.138940994,73200000.0,1876923.076923077,0.0053662295081967,196,266,252.0
월세,250,"5,000",97,4,5,37.555878,126.909628,867,34,116,45,3,1,44.42782716850195,2,41,508151.67,471457.29,30854232.36866019,110000000.0,1134020.618556701,0.0007645363636363,1227,10,253.4
월세,300,"5,000",107,1,5,37.555943,126.909511,867,33,114,47,3,1,50.55901399504283,2,41,508151.67,471457.29,30664567.070931114,122000000.0,1140186.9158878506,0.0007604016393442,1233,11,255.40000000000003
월세,250,"2,000",111,2,4,37.549329,126.914726,3589,30,87,32,6,1,88.2790776114328,2,62,508151.67,471457.29,21045566.357993398,80000000.0,720720.7207207207,0.0049797375,220,265,256.0
월세,400,"5,000",106,3,7,37.550535,126.923455,5652,37,178,41,5,1,317.93469259320307,4,50,508151.67,471457.29,21286522.877394293,146000000.0,1377358.4905660378,0.004103506849315,304,245,256.8
월세,80,"1,000",23,1,3,37.553636,126.910296,3589,28,47,46,3,1,274.162546611351,2,47,508151.67,471457.29,21956737.061660767,29200000.0,1269565.2173913044,0.0028269520547945,468,205,257.6
월세,"4,331","6억 4,968",357,B1,10,37.556541,126.924064,6945,33,127,56,8,1,136.81250433518017,2,48,508151.67,471457.29,23531219.94616992,1689120000.0,4731428.571428572,0.0014678442028985,783,127,258.20000000000005
월세,200,"2,000",44,1,2,37.556878,126.926987,6495,30,116,46,5,1,145.81025023743098,2,35,508151.67,471457.29,21212750.431573197,68000000.0,1545454.5454545454,0.0042026470588235,292,250,258.4
월세,370,1억,87,2,3,37.554467,126.923685,5192,38,149,40,6,1,337.8823229389888,2,38,508151.67,471457.29,22253455.3065728,188800000.0,2170114.942528736,0.0023924999999999,536,189,258.40000000000003
월세,150,"1,000",31,B1,2,37.555558,126.924286,5192,36,136,46,7,1,205.7407655537804,2,43,508151.67,471457.29,21563400.256441142,46000000.0,1483870.9677419355,0.0034989565217391,370,231,258.8
월세,750,1억,143,2,2,37.541425,126.950692,4384,48,2,7,7,2,299.0483558790815,4,12,508151.67,471457.29,22378174.07464871,280000000.0,1958041.958041958,0.0022389714285714,577,181,260.20000000000005
월세,400,"5,000",99,1,6,37.547979,126.920867,7825,26,248,44,6,1,177.42515991429252,2,59,508151.67,471457.29,20879221.736181997,146000000.0,1474747.4747474748,0.0053059931506849,202,278,262.8
월세,350,"3,000",148,2,5,37.554162,126.92566,7835,42,141,30,5,1,337.8175490794412,2,35,508151.67,471457.29,20412398.47546744,114000000.0,770270.2702702703,0.0101717543859649,41,319,263.40000000000003
월세,140,"3,000",20,1,4,37.555388,126.925281,7753,46,120,43,7,1,200.78951672946403,2,38,508151.67,471457.29,22111397.98438433,63600000.0,3180000.0,0.0024380503144654,528,198,264.0
월세,250,"4,000",124,B1,6,37.551729,126.920984,875,35,208,44,5,1,475.6436331960124,2,64,508151.67,471457.29,25259039.442931753,100000000.0,806451.6129032258,0.001085,980,92,269.6
월세,200,"2,400",120,5,5,37.552095,126.921839,917,38,199,42,4,1,495.0449178250237,2,60,508151.67,471457.29,23060936.491499007,72000000.0,600000.0,0.0015283333333333,758,149,270.8
월세,"1,500","1억 5,000",198,1,4,37.555493,126.92598,10072,42,113,40,6,1,196.1606295583632,2,33,508151.67,471457.29,21115847.904127438,510000000.0,2575757.575757576,0.0039103058823529,322,258,270.8
월세,220,"2,000",36,1,1,37.547963,126.921044,7825,26,247,43,6,1,161.74302675310915,2,58,508151.67,471457.29,21124022.897185467,72800000.0,2022222.2222222225,0.0038695054945054,331,256,271.0
월세,470,"5,000",99,1,6,37.548093,126.920851,7825,26,248,44,6,1,181.32133405116093,2,59,508151.67,471457.29,20844691.262329612,162800000.0,1644444.4444444445,0.0047584459459459,238,282,273.20000000000005
월세,250,"2,000",115,2,5,37.554856,126.934258,1691,43,49,48,10,2,234.3283487717869,6,95,508151.67,471457.29,21867371.58425782,80000000.0,695652.1739130435,0.0024308125,530,212,275.6
월세,200,"2,500",68,3,4,37.555738,126.926349,10072,40,110,39,5,1,182.8134916908876,2,32,508151.67,471457.29,20230247.25655573,73000000.0,1073529.4117647058,0.0093821369863013,51,332,275.8
월세,180,"4,000",63,2,5,37.555839,126.909242,867,34,112,51,3,1,76.8261756893544,2,41,508151.67,471457.29,30500473.954884708,83200000.0,1320634.9206349207,0.0006565024038461,1344,12,278.40000000000003
월세,500,"7,000",39,1,4,37.550297,126.920972,7549,34,239,52,6,1,331.4140461466242,0,68,508151.67,471457.29,22770672.096406132,190000000.0,4871794.871794872,0.0015495315789473,752,161,279.20000000000005
월세,170,"2,000",49,2,2,37.556909,126.926822,6495,28,118,48,5,1,130.86334674211105,2,38,508151.67,471457.29,20589816.516035654,60800000.0,1240816.3265306123,0.0052344572368421,205,300,281.0
월세,180,"2,500",62,5,5,37.548357,126.920592,7825,24,250,45,6,1,211.6073600964129,2,62,508151.67,471457.29,20329443.060198065,68200000.0,1100000.0,0.0071136363636363,111,324,281.4
월세,270,"2,000",132,B1,4,37.557363,126.929521,7311,20,108,41,5,1,365.43301341170303,2,47,508151.67,471457.29,20104293.983311467,84800000.0,642424.2424242424,0.0113803301886792,23,347,282.20000000000005
월세,300,"5,000",80,1,5,37.553267,126.920331,9360,40,143,45,5,0,623.4206496711193,2,54,508151.67,471457.29,20454423.765087508,122000000.0,1525000.0,0.0061377049180327,158,315,283.6
월세,200,"3,000",35,1,4,37.556024,126.925258,5756,43,116,45,7,1,130.32764970330584,2,38,508151.67,471457.29,21579098.367157534,78000000.0,2228571.4285714286,0.0025828205128205,504,229,284.0
월세,200,"4,000",132,B1,6,37.557019,126.908963,811,30,99,46,3,1,140.69249202034197,10,38,508151.67,471457.29,23394588.671925895,88000000.0,666666.6666666666,0.0012165,898,131,284.40000000000003
월세,400,"4,000",59,1,8,37.543022,126.951193,2645,41,1,7,7,1,116.20294469529368,4,13,508151.67,471457.29,23926986.737088595,136000000.0,2305084.745762712,0.0011474632352941,936,122,284.8
월세,440,"6,000",91,1,4,37.549619,126.919746,7825,28,254,49,8,1,346.0571366768403,2,72,508151.67,471457.29,20813212.716145102,165600000.0,1819780.21978022,0.0042999698067632,284,285,284.8
월세,850,"1억 5,000",81,1,5,37.556607,126.925063,5756,35,129,54,7,1,70.83191024432541,2,44,508151.67,471457.29,23126148.533989407,354000000.0,4370370.37037037,0.0013170508474576,850,144,285.2
월세,480,"5,000",69,1,2,37.556782,126.926604,6495,30,117,48,5,1,117.05038293241704,2,39,508151.67,471457.29,21453847.29489642,165200000.0,2394202.8985507246,0.0027128026634382,486,236,286.0
월세,190,"3,000",69,3,4,37.547371,126.922193,5253,24,235,38,6,1,69.62068061883924,4,46,508151.67,471457.29,20612380.63224237,75600000.0,1095652.1739130437,0.0047944047619047,235,299,286.20000000000005
월세,700,1억,77,1,1,37.555702,126.926073,10072,41,113,41,6,1,176.55333913894177,2,33,508151.67,471457.29,21314057.98758487,268000000.0,3480519.4805194805,0.0028938208955223,461,243,286.6
월세,150,"2,000",89,B1,3,37.546049,126.916557,6503,23,158,24,5,1,453.6871046080405,2,41,508151.67,471457.29,20080355.562295068,56000000.0,629213.4831460674,0.010335125,37,350,287.4
월세,100,"1,000",24,1,4,37.552923,126.923531,5840,39,173,39,4,0,501.92401863200666,2,46,508151.67,471457.29,20797827.58333077,34000000.0,1416666.6666666667,0.0041223529411764,303,286,289.40000000000003
월세,600,"5,000",153,2,5,37.557394,126.929653,7311,22,108,39,5,1,377.242903222804,2,47,508151.67,471457.29,20371214.990988974,194000000.0,1267973.8562091505,0.0057658917525773,173,321,291.40000000000003
월세,650,1억,304,B1,7,37.554627,126.934377,1691,44,42,44,9,2,228.84353023467725,6,90,508151.67,471457.29,21897521.064437646,256000000.0,842105.2631578947,0.0020080625,634,208,293.20000000000005
월세,190,"3,000",20,1,2,37.542309,126.951624,2736,41,1,7,6,1,190.0533342256437,6,11,508151.67,471457.29,26967984.492413606,75600000.0,3780000.0,0.0007238095238095,1276,48,293.6
월세,500,"5,000",171,4,6,37.55506,126.923461,5192,31,145,43,7,1,291.2842147858233,2,45,508151.67,471457.29,20448546.342336446,170000000.0,994152.0467836256,0.0052225411764705,207,316,294.20000000000005
월세,180,"5,000",120,6,7,37.554383,126.936353,2720,35,21,49,10,2,96.12218543718004,6,97,508151.67,471457.29,20910493.025718518,93200000.0,776666.6666666666,0.0035021459227467,368,276,294.40000000000003
월세,400,"5,000",96,1,5,37.557739,126.927088,6495,20,132,61,5,1,162.29871992368956,2,58,508151.67,471457.29,20644146.44918649,146000000.0,1520833.3333333333,0.0042706849315068,287,297,295.0
월세,580,"8,000",64,1,4,37.556757,126.925686,5756,31,128,49,6,1,55.33968631483801,2,42,508151.67,471457.29,22270988.750154972,219200000.0,3425000.0,0.0016805839416058,725,188,295.4
월세,220,"3,000",112,B1,3,37.551922,126.921847,917,37,199,42,5,1,476.00465556924746,2,60,508151.67,471457.29,23016069.57184813,82800000.0,739285.7142857143,0.0012403864734299,884,150,296.8
월세,350,"5,000",124,3,6,37.550915,126.922024,940,34,208,44,5,1,363.1254745747795,4,62,508151.67,471457.29,25364063.7040259,134000000.0,1080645.161290323,0.0008698507462686,1136,88,297.6
월세,200,"2,000",56,1,5,37.556123,126.908795,867,34,97,53,3,1,110.85228846823348,2,41,508151.67,471457.29,26868537.573553383,68000000.0,1214285.7142857143,0.000714,1288,51,298.40000000000003
월세,120,"1,500",55,2,4,37.548306,126.914628,3589,27,102,28,7,1,150.64504496766114,2,57,508151.67,471457.29,20498201.337811,43800000.0,796363.6363636364,0.0045067351598173,261,308,298.6
월세,750,"1억 5,000",280,3,5,37.552379,126.920482,917,35,206,45,4,0,559.0156030755093,2,65,508151.67,471457.29,26130731.382538915,330000000.0,1178571.4285714286,0.0007780606060606,1214,70,298.8
월세,270,"2,000",63,1,1,37.547553,126.92156,5253,24,240,38,6,1,115.33663030795546,4,50,508151.67,471457.29,20654590.09142082,84800000.0,1346031.746031746,0.0039025825471698,323,296,301.40000000000003
월세,100,"1,000",30,1,2,37.540754,126.95133,2883,46,1,4,6,2,363.675101423735,2,9,508151.67,471457.29,21212501.492800243,34000000.0,1133333.3333333333,0.0025438235294117,513,251,303.40000000000003
월세,350,"7,000",100,1,2,37.547543,126.920475,7825,25,249,41,6,1,210.43903591236773,2,54,508151.67,471457.29,20264445.548191912,154000000.0,1540000.0,0.0050811688311688,214,327,304.40000000000003
월세,700,"6,000",39,1,1,37.541583,126.950958,4384,44,1,7,7,2,276.469742832915,4,12,508151.67,471457.29,26109702.868485034,228000000.0,5846153.846153846,0.0007498947368421,1245,72,306.6
월세,180,"2,000",72,2,4,37.55291,126.920687,917,36,169,44,4,0,608.2670048790541,2,60,508151.67,471457.29,23313105.592127368,63200000.0,877777.7777777778,0.0010446835443037,1002,135,308.4
월세,135,"2,000",38,1,6,37.553821,126.909871,802,29,36,49,3,1,253.24954090180336,2,45,508151.67,471457.29,28547750.34216287,52400000.0,1378947.3684210526,0.0005816030534351,1431,29,309.4
월세,275,"5,000",74,1,2,37.556055,126.92637,10072,37,110,45,5,1,153.5729949810059,2,30,508151.67,471457.29,20067472.571708497,116000000.0,1567567.5675675676,0.0064252413793103,144,352,310.40000000000003
월세,240,"3,000",52,4,4,37.55614,126.926445,10072,37,110,45,5,1,149.93510213690618,2,30,508151.67,471457.29,20088468.08056104,87600000.0,1684615.3846153845,0.0059788127853881,162,349,311.59999999999997
월세,700,1억,306,3,9,37.552633,126.92139,917,33,174,45,4,0,561.7322791426299,2,59,508151.67,471457.29,23178493.20658835,268000000.0,875816.9934640523,0.0010470223880597,1000,141,312.8
월세,150,"2,000",48,B1,8,37.557279,126.927694,12424,23,117,49,5,1,204.11875923548328,2,44,508151.67,471457.29,19786235.67290539,56000000.0,1166666.6666666667,0.0106491428571428,33,384,313.80000000000007
월세,85,"1,000",30,4,4,37.555947,126.926276,10072,39,110,43,5,1,159.34040203257433,2,29,508151.67,471457.29,19780487.813575126,30400000.0,1013333.3333333334,0.0099394736842105,44,385,316.8
월세,110,"1,000",40,1,3,37.555104,126.93378,2032,44,67,48,10,2,274.4369152715353,6,94,508151.67,471457.29,21208440.5774944,36400000.0,910000.0,0.002232967032967,578,252,317.20000000000005
월세,100,"1,000",33,B1,2,37.55292,126.923342,5840,39,173,42,4,0,507.89388993026967,2,46,508151.67,471457.29,20063945.681825068,34000000.0,1030303.0303030304,0.0056682352941176,178,353,318.00000000000006
월세,550,"5,000",148,1,4,37.553061,126.918218,9360,42,179,37,7,0,562.1142231149489,0,57,508151.67,471457.29,19850238.639273964,182000000.0,1229729.7297297297,0.0076114285714285,93,376,319.40000000000003
월세,300,"4,000",52,2,2,37.551874,126.920898,1211,34,208,44,4,1,493.3969748478981,2,63,508151.67,471457.29,27293161.167758718,112000000.0,2153846.153846154,0.0005622499999999,1450,37,319.6
월세,300,"4,000",170,3,5,37.55113,126.922637,881,36,198,40,5,1,380.0928899111767,4,57,508151.67,471457.29,22205258.849547993,112000000.0,658823.5294117647,0.0013372321428571,842,193,322.8
