name,latitude,longitude,address,review,savecount,visitorreviewscore,flow_pop
지유가오카핫초메 압구정로데오점,37.5278189,127.0383211,서울 강남구 압구정로50길 7 정동상가 102호,484,"2,000",4.54,3305
이코복스커피 가로수길점,37.5211702,127.0222238,서울 강남구 압구정로10길 37,379,"4,000",4.33,7239
리암스 케이커리,37.5243101,127.0383601,서울 강남구 도산대로53길 17 2층,261,"6,000",4.58,1688
빈터커피로스터스,37.5220337,127.0210951,서울 강남구 강남대로162길 41-22 오로라빌 1층 101호,368,"12,000",4.55,6505
카페인더무드 대치점,37.5040611,127.0556435,서울 강남구 삼성로81길 25 1층,97,700,4.74,23176
어반레빗,37.5024685,127.0272496,서울 강남구 강남대로102길 21,564,"3,000",4.31,1421
에스파스 드 곤트란쉐리에 압구정점,37.5250067,127.0372206,서울 강남구 도산대로49길 32,444,"3,000",,3588
요거티 강남본점,37.4915092,127.0364916,서울 강남구 도곡로13길 5 1층,102,100,,4295
노크노크,37.5000223,127.0633479,서울 강남구 도곡로 521 1층 노크노크,203,"3,000",4.34,2340
스타벅스 강남R점,37.497711,127.028439,서울 강남구 강남대로 390,"5,269","1,000",4.51,19708
플라잉스콘 현대백화점 무역센터점,37.5088778,127.0596467,서울 강남구 테헤란로 517 현대백화점 무역센터점 지하1층 식품관,448,"3,000",4.31,3953
서울팔레트,37.4861374,127.0362404,서울 강남구 남부순환로359길 19 2층 서울팔레트,218,100,,5120
502커피로스터스 역삼,37.4997149,127.0349089,서울 강남구 테헤란로 142 아크플레이스 1층,192,"4,000",4.66,10093
누누커피,37.5119216,127.0576781,서울 강남구 봉은사로 524 오크우드호텔 코엑스 별관 지하2층,326,600,4.38,3181
수플레 팬케이크 소과당 본점,37.4997492,127.028088,서울 강남구 강남대로96길 12 A동 2층 소과당,60,"2,000",4.53,603
신데렐라롱 강남본점,37.4946137,127.0348129,서울 강남구 역삼로 139 105호,309,"2,000",,3268
에이엔아더,37.5162559,127.0375166,서울 강남구 학동로 313 지상 1층,533,"1,000",4.55,1986
클라우즈비,37.4824593,127.0436816,서울 강남구 논현로28길 10 1층,820,"4,000",4.51,780
아이엠씨,37.5253326,127.047208,서울 강남구 압구정로 461 네이처 포엠 지하1층,206,"1,000",,2691
로얄마카롱,37.5022446,127.035452,서울 강남구 테헤란로25길 26 3층 로얄마카롱,391,"2,000",4.51,1407
투썸플레이스 신논현역점,37.5048335,127.024821,서울 강남구 강남대로 476 urbanhive,"3,409","1,000",4.44,1351
라 티지,37.5188874,127.0413088,서울 강남구 선릉로134길 5 1층 101호 라티지,72,"11,000",4.7,1562
앙트레블,37.5038792,127.0282944,서울 강남구 강남대로102길 45 지하1층,411,"2,000",4.79,494
우유니아이스크림,37.5230113,127.021363,서울 강남구 압구정로8길 5,296,"7,000",4.34,9531
앙떼띠 커피로스터리,37.5038272,127.0664411,서울 강남구 영동대로 326 3층,279,"5,000",4.59,5788
메종 사우스케이프,37.5234158,127.0350643,서울 강남구 도산대로45길 17 메종 사우스케이프 2층,179,"15,000",4.18,7730
카페 키츠네 서울,37.5196606,127.0227589,서울 강남구 가로수길 23 1층,445,"9,000",4.25,2070
벤스쿠키 가로수길점,37.5196163,127.0222773,서울 강남구 도산대로11길 33,"1,058","5,000",4.47,1986
라이프커피,37.5204716,127.0398792,서울 강남구 선릉로 741 1층,308,"7,000",4.63,2545
오르랔베이커리 신사점,37.5218167,127.0235803,서울 강남구 압구정로14길 39,179,"10,000",4.73,4512
바닐라웨이브,37.5246948,127.0379825,서울 강남구 선릉로153길 17 1층,117,700,4.67,1688
RDBK 가로수,37.5221302,127.022961,서울 강남구 가로수길 62 3층,150,"5,000",4.5,8992
강남커피 강남점,37.5023355,127.0267594,"서울 강남구 강남대로102길 13-5 1~3층, 4층",443,"1,000",4.08,4092
룸서비스301,37.4828072,127.0466334,서울 강남구 양재천로 193 301호,402,"14,000",,7186
카페티퍼스트에비뉴,37.5244828,127.0419378,서울 강남구 도산대로59길 9 1층,213,"4,000",4.33,2166
벙커616,37.5037326,127.0276569,서울 강남구 강남대로110길 34 지하2층,49,"1,000",,494
미엘,37.5252401,127.0436373,서울 강남구 도산대로67길 13-12 퍼즐하우스,302,"11,000",4.26,1454
홍만당 가로수길점,37.5219775,127.0245118,서울 강남구 논현로159길 47 지하 1층 101호,619,"2,000",4.6,9166
브레드바이삼성,37.511327,127.0499511,서울 강남구 봉은사로68길 8 덱스빌딩 1층,596,"1,000",4.33,3026
로찌커피 논현점,37.5097382,127.0226174,서울 강남구 강남대로128길 4,251,300,4.29,1647
그랜드 인터컨티넨탈 서울 파르나스 로비 라운지 & 바,37.5089848,127.0607635,서울 강남구 테헤란로 521 1층,"1,707","2,000",4.47,3953
더베러,37.5260094,127.035789,서울 강남구 압구정로46길 42 1층,4,400,,21966
더쿤스트 The Kunst,37.4839834,127.0461935,서울 강남구 남부순환로378길 34-10 1층,106,"2,000",,7186
에이엔아더 논현점,37.5130057,127.0217124,서울 강남구 강남대로136길 11,44,~100,,584
온베이글 현대백화점 무역센터점,37.5086324,127.0598879,서울 강남구 테헤란로 517 지하1층,147,"1,000",4.32,3953
언더프레셔,37.514187,127.0640894,서울 강남구 영동대로106길 37 아리빌딩,404,"5,000",4.42,1504
카페플레노,37.5192971,127.0407285,서울 강남구 선릉로 724 AP타워,333,"1,000",4.42,1562
폴바셋 강남구청역점,37.5175386,127.0414326,서울 강남구 학동로 401 금하빌딩 1층,"4,069",500,4.5,1952
키헤이커피,37.5118107,127.0531042,서울 강남구 봉은사로78길 15 1층 101호 재정빌딩,232,"3,000",4.69,2874
베커린,37.5134586,127.044189,서울 강남구 봉은사로55길 42-8 1층,232,"12,000",4.75,2555
비포베이글 역삼,37.5033379,127.0372169,서울 강남구 테헤란로27길 31 1층,32,100,,8779
나폴레옹제과점 대치점,37.4924606,127.0581368,서울 강남구 남부순환로 2911,877,"1,000",4.3,6361
106길 15,37.5031273,127.0268551,서울 강남구 강남대로106길 15 지하1층,156,"2,000",4.96,4375
스윗솔트,37.5454883,127.1541474,서울 강동구 상암로 286,"6,278","10,000",4.5,3219
브랜뉴하이몬드,37.5363003,127.1261209,"서울 강동구 천호옛14길 11 브랜뉴하이몬드 1, 2층","5,275","7,000",4.44,624
블랑제리11-17,37.5370559,127.1232685,서울 강동구 올림픽로 624 1층,"1,908","5,000",4.42,575
평상시,37.5535766,127.1336374,서울 강동구 고덕로20길 26 1층,331,"7,000",4.43,242
카페헤엄,37.5441079,127.1421272,서울 강동구 양재대로 1549 삼정빌딩 헤엄,132,500,4.78,1900
우드멜로우,37.5630641,127.1551201,서울 강동구 아리수로 243,869,"7,000",4.36,125
슈가하이,37.5330849,127.1323307,서울 강동구 천호대로170길 56 1층,80,"1,000",5.0,3448
채스우드커피,37.5274481,127.1307085,서울 강동구 성안로 42 1층,377,"4,000",4.51,2268
솔리,37.5398319,127.1281122,서울 강동구 진황도로 4-5 카페 solely,215,"1,000",4.5,1848
달꽃다방 천호점,37.537453,127.132015,서울 강동구 천호대로 1077 상가동 102동 104호,120,100,,15448
라라브레드 길동점,37.5386285,127.1411752,서울 강동구 양재대로116길 13,"1,749","2,000",4.44,2015
WAAAH,37.5236572,127.1310991,서울 강동구 양재대로81길 61 올림픽파크플러스 105호,284,"5,000",4.72,2375
미드데이썬,37.5262601,127.131586,서울 강동구 양재대로91나길 55,227,"10,000",4.58,2708
분홍다이닝,37.5385014,127.1275006,서울 강동구 천호대로157길 18 원방빌딩,"1,662","6,000",4.51,4944
아이스베리 천호점,37.5386216,127.1269633,서울 강동구 천호대로157길 17 2층,587,"1,000",4.48,624
커피몽타주,37.5295051,127.1218766,서울 강동구 올림픽로48길 23-12 1층,"1,635","9,000",4.67,2105
카페공공장소,37.5510328,127.1304771,서울 강동구 암사길 7-1 1층 카페공공장소,202,"1,000",4.83,4224
굽낭,37.5449446,127.1436043,서울 강동구 양재대로128길 13 1층,46,200,,2034
오븐베이크,37.5528191,127.1298523,서울 강동구 고덕로10길 43-3 1층 오븐베이크,310,"4,000",4.75,431
히든브라운,37.5298758,127.1285773,서울 강동구 성안로9길 50 둘리빌딩 1층 101호,187,"8,000",4.58,1706
얼로브케이크,37.5353937,127.1401967,서울 강동구 양재대로110길 18 102호 얼로브케이크,35,~100,,6168
하윌라,37.5272471,127.1302618,서울 강동구 성안로 37 2층,217,"1,000",,4097
아이아오,37.5356354,127.1292404,서울 강동구 천호대로168가길 57 1층,91,"3,000",4.7,15475
마데린커피,37.5395356,127.124617,서울 강동구 올림픽로 654-15 1층,402,"3,000",4.38,629
Elephant Coffee,37.5342631,127.1438239,서울 강동구 천호대로 1192 엘리펀트커피 1층,296,"1,000",4.42,10372
마시쓰커피,37.5405052,127.123201,서울 강동구 천호대로151길 31 1층,97,400,,554
잇다,37.5332576,127.1399146,"서울 강동구 천호대로 1156-5 1층, B1층",253,800,4.5,10806
봉쥬르 쟝딸롱,37.5493482,127.1265344,서울 강동구 올림픽로93길 12 예원빌딩 1층,354,"2,000",4.82,4224
바하마스,37.5347975,127.1400572,서울 강동구 진황도로 123,174,"5,000",4.7,6574
파트원나이스,37.5476303,127.1246529,서울 강동구 올림픽로89길 29,91,"9,000",4.66,740
카페제이,37.5606502,127.158027,서울 강동구 동남로82길 19,209,"1,000",4.63,1068
카페씨모,37.5514735,127.1426942,서울 강동구 고덕로38길 69,700,"1,000",4.56,5196
cafe1501,37.5436568,127.131044,서울 강동구 구천면로35길 16 1층,115,"1,000",4.58,2202
그레인 제빵소,37.5376843,127.1406867,서울 강동구 진황도로47길 67,"1,191","1,000",4.41,2539
테라로사 길동점,37.5360495,127.1463729,서울 강동구 천호대로 1221,"1,959","4,000",4.44,1944
쿡희희,37.5584152,127.1705248,서울 강동구 상일로15길 34-30 1층 103호 쿡희희,105,100,,815
석내빵집,37.5279745,127.1302113,서울 강동구 성안로7길 10 1층,217,"1,000",,3912
시간을담다베이커리,37.5325486,127.1469423,서울 강동구 동남로49길 54 지하 1층,151,"1,000",4.62,1826
까페항상,37.5306768,127.1220262,서울 강동구 성내로3길 5 까페항상,521,"1,000",4.53,1703
브로일링커피 강동점,37.5282727,127.1250004,서울 강동구 성내로10길 9-6 1층,227,"3,000",4.58,10128
미츠커피앤바,37.5481538,127.17313,서울 강동구 상일로 11 Meetscoffe&bar,102,800,,2477
설빙 천호로데오점,37.5383332,127.1259803,서울 강동구 천호대로155길 3 2층,"1,251",100,4.34,2488
카쿠,37.5278992,127.130515,서울 강동구 성안로 45 진명빌딩 1층,17,"2,000",,3912
아우어룸,37.5351349,127.1419105,서울 강동구 양재대로110길 47 1층,132,"3,000",,12333
피에로커피,37.5266221,127.1266172,서울 강동구 성내로14길 27,545,"1,000",,8900
Cafe Napal,37.5520056,127.1435116,서울 강동구 양재대로145길 8 1층,155,700,4.54,1739
스탁,37.559583,127.1697854,서울 강동구 상일로21길 17 1층,318,"1,000",4.74,1141
고덕빵집,37.5534127,127.1684718,서울 강동구 상일로 55,360,200,4.41,843
테르테르,37.5606488,127.1526851,서울 강동구 동남로85길 76 1층,48,100,,125
위크앤위크,37.5403622,127.1258416,서울 강동구 구천면로 192 천호역한강푸르지오시티 115호,43,100,,4403
엔메르,37.5505921,127.1446524,서울 강동구 구천면로 414 1층,614,"1,000",4.88,6192
벌스커피,37.5312377,127.1241146,서울 강동구 성내로5길 34 해돋이,202,"1,000",4.54,1244
커피 코너칼럼,37.527629,127.1313566,서울 강동구 양재대로89길 80 1층,111,"2,000",,1620
브리에,37.5257248,127.1306472,서울 강동구 강동대로51길 50 1층,542,"4,000",4.56,2708
요거트빌리지,37.5499232,127.1467667,서울 강동구 구천면로 436 1층 요거트빌리지,266,400,4.82,2265
펠어커피 강동점,37.536492,127.1270475,서울 강동구 천호옛14길 23-12 1층,272,"2,000",4.7,5018
피크플래버,37.5464338,127.1278456,서울 강동구 올림픽로88길 25 1층,148,"1,000",,740
도미넌트,37.5234657,127.1336985,서울 강동구 양재대로83길 14,169,"4,000",4.54,2432
파이오니어커피,37.5322621,127.1218966,서울 강동구 올림픽로 572 1층 110호 파이오니어커피,182,"1,000",4.83,1398
빠네렌토,37.5522592,127.1557547,서울 강동구 동남로 881 서희스타힐스,588,"1,000",4.43,400
일일커피,37.5545703,127.1365161,서울 강동구 고덕로 102 101호,143,200,4.81,182
카페둘셋,37.5319755,127.1399676,서울 강동구 풍성로63길 85 1층 카페둘셋,110,200,,11238
미니버터,37.5474463,127.1255975,서울 강동구 올림픽로89길 11 1층,103,400,4.82,749
지우팅,37.5290986,127.1311882,서울 강동구 성안로 61 토성빌딩 1층 지우팅,74,"1,000",4.3,1809
낸시스,37.5533318,127.1555569,서울 강동구 동남로75길 13-21 101호 낸시스,204,500,,804
카페63도,37.5364733,127.1330729,서울 강동구 천호대로 1089 신동아파밀리에 상가 지하 1층 B103호 카페63도,120,100,,6446
젤라떼리아피오니,37.524547,127.1289551,서울 강동구 성안로 7 강림빌딩 102호 젤라떼리아 피오니,218,500,4.68,1963
이상한나라의제과점,37.5303704,127.1381761,서울 강동구 풍성로61길 40 1층,45,100,4.82,2876
일소일소,37.5459178,127.1315917,서울 강동구 구천면로39길 32 1층 101호,41,100,,5070
안나보아트카페,37.5384661,127.1456368,서울 강동구 명일로17길 9 1층 안나보아트카페,336,"1,000",4.83,2705
어나더 베이글,37.5354501,127.1291721,서울 강동구 풍성로41길 95 1층 어나더 베이글,131,"1,000",4.88,15475
올리다,37.5290555,127.1217567,서울 강동구 올림픽로48길 27 1층 올리다,13,~100,,2105
러브올디저트,37.5395915,127.1278469,서울 강동구 천호대로157길 44 2층,192,600,4.89,1848
티에드,37.5399367,127.1280047,"서울 강동구 천호대로157길 52 2층, 3층",418,"1,000",4.36,1848
고덕커피,37.5503657,127.1690331,서울 강동구 구천면로 640 1층,309,200,4.86,1426
트윈쿠키,37.5303241,127.125215,서울 강동구 성내로9길 27 유진빌딩 1층,181,300,4.74,1398
설빙 둔촌역점,37.5256332,127.135099,서울 강동구 양재대로 1335 동부빌딩 2층,586,~100,4.41,1859
설빙 서울명일점,37.5530202,127.155495,서울 강동구 동남로75길 13-25 동해빌딩,958,~100,4.31,804
플러터 카페,37.5305287,127.1344321,서울 강동구 풍성로53길 22 1층,33,~100,,1645
스타벅스 강동구청DT점,37.5292621,127.1238605,서울 강동구 성내로 32,"4,485",600,4.5,1975
스타벅스 천호로데오점,37.5378069,127.1273094,서울 강동구 천호대로 1037,"5,377",400,4.49,624
바나나문,37.527689,127.1248849,서울 강동구 성안로3길 96,175,400,4.54,9989
투썸플레이스 천호로데오점,37.5387578,127.1270676,서울 강동구 천호대로157길 19 2층,"2,559",100,4.42,624
카페노란코끼리,37.539977,127.1253154,서울 강동구 구천면로24길 20-25 1층,297,700,4.46,4403
카페인공감,37.5246556,127.129512,서울 강동구 성안로 10 1층 104호,148,300,4.7,1963
페이브베이커리 강동구청점,37.5284279,127.122149,서울 강동구 성내로6길 34 1층,276,100,,2105
명일동 고덕역 카페 수요일,37.5532945,127.1559197,서울 강동구 동남로 891 현대델리안오피스텔 2층,403,700,,3184
북카페도서관 다독다독 1호점,37.5330675,127.1376931,서울 강동구 양재대로 1419 SM 엘루이 2층,13,600,4.33,15297
본새커피,37.5517784,127.1347345,서울 강동구 암사길 50 제이빌더스 상가 1층 본새커피,63,300,,2981
파티스리 두두,37.5450882,127.124409,서울 강동구 올림픽로83길 22,67,900,,749
커피방,37.5351577,127.1312598,서울 강동구 천호대로168나길 3 1층,167,700,4.57,13188
마카롱걸,37.5228756,127.1336913,"서울 강동구 양재대로81길 8 1층, 마카롱걸",165,200,,1944
조이아베이크샵,37.5450894,127.1275862,서울 강동구 천중로12길 1 성우스타팰리스 103동 1층,102,~100,,668
스탬핑그라운드,37.5354343,127.1406858,서울 강동구 양재대로110길 25 1층 스탬핑 그라운드,194,600,,6574
엥겔 에스프레소바,37.5273861,127.1303383,서울 강동구 성안로 39 1층 103호,180,400,5.0,4097
커피랑도서관 올림픽공원점,37.5256219,127.1298827,서울 강동구 성안로 22 2층,81,100,4.94,2268
스타벅스 강동역점,37.5360583,127.1330957,서울 강동구 천호대로 1089,"3,897",200,4.48,6446
다락쿠키,37.5424657,127.1457992,서울 강동구 양재대로124길 65 1층 다락쿠키,185,400,4.86,5382
솜솜베이커리,37.5530732,127.1307334,서울 강동구 암사1가길 37 1층 솜솜베이커리,462,"6,000",4.68,431
이니스,37.5468841,127.1430219,서울 강동구 양재대로 1581 이니스,107,~100,,1305
스타벅스 강동암사DT점,37.5550938,127.1300597,서울 강동구 고덕로 43,"3,137",500,4.53,233
