tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop
매매,0,"33억 9,000",958,B1/18,북동향,37.544453,126.94487,2513
월세,70,"1,000",23,1/2,남향,37.557717,126.903663,1035
월세,95,"2,000",121,B1/4,남향,37.555414,126.932512,2033
월세,230,"3,000",66,2/6,북서향,37.552074,126.93336,834
월세,800,2억,181,1/2,남향,37.558497,126.923741,1735
월세,200,"2,000",63,3/4,남동향,37.556816,126.908227,806
월세,475,"1,000",178,5/6,동향,37.549573,126.920652,7825
월세,200,"3,000",66,1/7,북동향,37.554284,126.930501,834
월세,"1,600","1억 5,000",92,1/3,남향,37.550565,126.921421,940
월세,270,"5,000",36,1/21,남동향,37.542397,126.94898,2269
월세,280,"3,000",49,1/4,남동향,37.546269,126.922538,5973
월세,220,"3,000",112,B1/3,서향,37.551922,126.921847,917
월세,440,"6,000",91,1/4,서향,37.549619,126.919746,7825
월세,170,"1,500",57,5/5,동향,37.551452,126.923814,953
월세,220,"3,000",104,2/4,동향,37.547923,126.914505,3589
월세,500,3억,115,1/2,남동향,37.552023,126.91483,4502
월세,150,"3,000",143,B1/4,북동향,37.541279,126.952647,2883
월세,135,"1,500",45,B1/3,동향,37.556487,126.927342,8274
월세,200,"2,000",44,1/2,남동향,37.556878,126.926987,6495
월세,450,"5,000",59,1/3,남서향,37.561243,126.926023,1059
월세,200,"5,000",23,1/2,북향,37.547531,126.925015,5361
월세,70,"1,000",26,1/2,남서향,37.565562,126.917361,1611
월세,"2,000",2억,488,14/17,북서향,37.556406,126.923884,6945
월세,300,"3,000",45,1/1,북서향,37.576797,126.8966,316
월세,350,"7,000",130,4/4,북동향,37.541676,126.944931,2038
월세,280,"4,000",62,1/4,남향,37.577614,126.896038,316
월세,230,"2,000",131,3/5,북서향,37.549257,126.915489,3589
월세,"2,300",3억,577,1/5,남동향,37.563736,126.925642,1032
월세,100,"1,000",36,1/2,남동향,37.5558,126.926517,10072
월세,"1,200","1억 5,000",438,3/5,서향,37.554132,126.921569,943
월세,150,"4,000",41,1/5,북동향,37.567924,126.907956,1095
월세,150,"3,000",41,1/1,남향,37.545853,126.922408,1030
월세,210,"3,000",72,2/5,북향,37.546344,126.917332,5890
월세,160,"3,000",26,B1/3,북동향,37.555184,126.926934,7503
월세,450,1억,112,2/4,남서향,37.55145,126.961576,1814
월세,100,"1,000",33,B1/2,동향,37.55292,126.923342,5840
월세,100,"1,500",50,3/5,남서향,37.549659,126.915612,3589
월세,75,"1,000",26,1/3,동향,37.555904,126.946424,669
월세,250,"3,000",64,1/4,남서향,37.563516,126.92487,662
월세,200,"2,500",165,B1/4,북서향,37.545067,126.931772,1897
월세,40,500,14,B1/6,남동향,37.553525,126.921676,943
월세,205,"3,000",88,3/3,남향,37.552979,126.937867,2644
월세,150,"3,000",31,1/8,동향,37.556685,126.954666,969
월세,"1,639","1억 6,386",386,1/17,북서향,37.538392,126.945031,1618
월세,250,"5,000",95,3/6,북서향,37.553698,126.925773,2284
매매,0,"3억 2,000",26,1/5,남향,37.56538,126.918039,1602
월세,250,"3,000",247,3/4,동향,37.568418,126.906555,1181
월세,180,"4,000",40,1/5,남서향,37.553113,126.925414,7227
월세,500,"1억 5,000",105,9/9,남동향,37.555857,126.922846,2283
월세,70,"1,000",33,B1/2,남향,37.55472,126.906921,910
월세,300,"3,000",68,3/3,남서향,37.562763,126.925724,1382
월세,100,"1,000",19,B1/1,북동향,37.564777,126.923147,1010
월세,500,"1억 5,000",319,5/6,,37.551551,126.961792,1814
월세,300,"5,000",115,B1/3,동향,37.553532,126.922547,2305
월세,300,"3,000",92,B1/18,동향,37.579216,126.892326,5108
월세,900,"1억 5,000",102,1/6,남향,37.549946,126.921243,934
월세,60,"1,000",16,1/4,남동향,37.541536,126.939477,1974
월세,150,"2,000",165,B1/4,남향,37.541936,126.94031,1974
월세,150,"1,000",39,1/3,서향,37.546724,126.932819,3217
월세,"1,000",2억,145,1/2,남향,37.549633,126.931798,703
매매,0,30억,760,B1/15,북향,37.547373,126.924807,5361
월세,230,"5,000",39,1/1,서향,37.553549,126.946478,2542
월세,190,"4,000",26,1/1,서향,37.553734,126.946537,2542
월세,150,"2,000",85,1/5,남동향,37.548294,126.958822,3106
매매,0,"8억 7,000",53,1/1,남서향,37.554261,126.947162,2027
월세,265,"5,000",180,2/4,동향,37.558366,126.917692,850
월세,50,"1,500",73,B1/3,남서향,37.555927,126.954796,969
월세,400,"5,000",76,1/3,서향,37.554279,126.946952,2495
월세,510,"5,000",119,1/5,북서향,37.552491,126.913816,3589
월세,190,"3,000",42,1/2,남서향,37.541873,126.951962,2883
월세,180,"2,000",80,1/5,서향,37.555477,126.91309,867
매매,0,64억,505,1/14,남향,37.553712,126.954696,1978
월세,140,"2,000",45,1/3,북향,37.541508,126.95532,7980
월세,200,"2,000",39,B1/2,남동향,37.554436,126.927052,1471
월세,100,"1,000",39,1/1,동향,37.555842,126.955086,969
