,tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude
6001,월세,350,"5,000",71,B1/2,북서향,37.556338,126.906404
6002,월세,200,"3,000",59,2/8,남동향,37.555063,126.933331
6003,월세,180,"2,000",26,1/3,북서향,37.54873,126.921422
6004,월세,250,"3,000",49,1/7,북동향,37.554863,126.934401
6005,월세,250,"4,000",70,2/22,남동향,37.552182,126.955507
6006,월세,700,1억,300,B1/6,서향,37.558939,126.92272
6007,월세,170,"5,000",30,1/3,동향,37.539094,126.951147
6008,월세,120,"2,000",49,2/3,북서향,37.580275,126.880705
6009,월세,150,"3,000",23,1/3,북동향,37.54873,126.921422
6010,월세,350,"5,000",99,1/4,북동향,37.555497,126.940169
6011,월세,"1,300",2억,417,1/6,남향,37.557429,126.908129
6012,월세,180,"2,000",47,2/3,남향,37.548175,126.921834
6013,월세,190,"4,000",26,1/1,,37.552979,126.947721
6014,월세,170,"2,000",63,2/5,서향,37.58508,126.879837
6015,월세,160,"2,000",50,3/3,북동향,37.555191,126.930731
6016,월세,140,"2,000",36,B1/3,북서향,37.554683,126.928302
6017,월세,"1,500",2억,112,3/20,,37.556084,126.923455
6018,월세,160,"2,000",19,1/3,북향,37.554619,126.929167
6019,월세,260,1억,299,B2/9,북향,37.552331,126.916981
6020,매매,0,"7억 2,000",68,3/16,남동향,37.581344,126.888569
6021,월세,170,"3,000",33,B1/2,북동향,37.561925,126.925291
6022,월세,"3,500",5억,678,1/3,,37.561987,126.905228
6023,월세,200,"3,000",71,3/3,남향,37.554821,126.923333
6024,월세,350,"5,000",109,1/6,북향,37.544892,126.934407
6025,월세,350,"4,200",44,B1/4,북서향,37.560222,126.925571
6026,월세,300,"5,000",39,1/3,남향,37.554821,126.923333
6027,월세,130,"2,000",18,1/5,남동향,37.560631,126.920559
6028,월세,175,"2,500",27,B1/2,남향,37.562117,126.926043
6029,월세,200,"3,000",77,B1/4,북동향,37.548281,126.921493
6030,월세,440,1억,72,1/5,남동향,37.549127,126.916629
6031,월세,400,"5,000",73,2/3,남동향,37.5614,126.926362
6032,월세,180,"3,000",59,4/4,남서향,37.562742,126.925363
6033,월세,500,1억,142,4/9,북향,37.548795,126.939327
6034,월세,230,"2,000",47,3/3,북동향,37.556338,126.906404
6035,월세,300,"3,000",71,2/3,북동향,37.556338,126.906404
6036,월세,470,"5,000",175,1/4,동향,37.565089,126.923774
6037,월세,205,"3,000",59,1/5,북향,37.554958,126.916797
6038,월세,180,"3,000",70,1/3,서향,37.561551,126.904387
6039,월세,400,"6,000",130,2/5,동향,37.556172,126.921694
6040,월세,350,"5,000",129,2/5,북동향,37.549706,126.922758
6041,월세,400,"6,000",98,1/5,동향,37.551944,126.919628
6042,월세,250,"3,000",127,1/3,동향,37.555741,126.927781
6043,월세,160,"2,500",35,1/4,서향,37.545699,126.922506
6044,월세,700,1억,114,1/3,남서향,37.552836,126.924711
6045,월세,300,"3,000",19,B1/3,동향,37.562396,126.92563
6046,월세,600,"9,000",85,1/24,남동향,37.580069,126.889006
6047,월세,"1,050",1억,276,1/4,남서향,37.546306,126.916021
6048,월세,300,"3,000",79,B1/3,동향,37.557673,126.921057
6049,월세,420,"7,000",72,1/6,동향,37.55162,126.915212
6050,월세,250,"3,000",62,2/3,,37.564913,126.922922
6051,월세,190,"3,000",53,1/4,동향,37.553655,126.918147
6052,월세,700,1억,196,1/4,북동향,37.555497,126.940169
6053,월세,400,"7,000",61,4/5,서향,37.549083,126.916912
6054,월세,"2,100",8억,264,1/10,북동향,37.555377,126.935353
6055,월세,280,"4,500",69,1/3,북동향,37.555767,126.925336
6056,월세,210,"2,000",50,1/5,북서향,37.554461,126.913871
6057,월세,600,1억,201,4/8,동향,37.551759,126.923187
6058,월세,140,"3,000",76,B1/5,북동향,37.548224,126.919829
6059,매매,0,"17억 3,000",104,1/15,남서향,37.554092,126.936768
6060,월세,"2,000",4억,542,1/8,동향,37.551759,126.923187
6061,월세,490,"7,000",108,1/9,북향,37.547611,126.920785
6062,월세,60,500,8,1/2,북동향,37.560263,126.905784
6063,월세,700,"7,000",110,3/6,서향,37.549072,126.924293
6064,매매,0,"14억 5,000",94,1/36,남동향,37.551057,126.911867
6065,월세,100,"1,000",39,B1/24,남서향,37.580069,126.889006
6066,월세,800,1억,323,1/8,서향,37.551599,126.923128
6067,월세,700,1억,162,3/4,남향,37.559862,126.924207
6068,월세,300,"5,000",145,B1/5,북향,37.551398,126.921758
6069,월세,450,"5,000",109,1/3,북서향,37.54983,126.922318
6070,월세,"2,200",3억,734,1/5,남향,37.545333,126.925137
6071,월세,440,1억,72,1/5,남동향,37.549127,126.916629
6072,월세,350,"5,000",72,4/4,남향,37.559862,126.924207
6073,월세,350,"4,000",81,1/5,남서향,37.549523,126.907415
6074,월세,800,1억,204,B1/6,남동향,37.557947,126.920471
6075,월세,300,"5,000",133,5/6,북동향,37.555607,126.910115
6076,월세,350,"6,000",100,1/2,남서향,37.56105,126.925018
6077,월세,180,"5,000",99,6/7,북서향,37.554383,126.936353
6078,월세,600,1억,113,1/4,남향,37.551445,126.920247
6079,월세,340,"5,000",153,3/5,북서향,37.551141,126.922479
6080,월세,470,"5,000",82,1/6,남향,37.548093,126.920851
6081,월세,350,"3,000",77,1/4,동향,37.549016,126.921186
6082,월세,930,"1억 2,000",187,1/6,서향,37.546821,126.914515
6083,월세,"1,000",2억,286,1/5,북서향,37.551141,126.922479
6084,월세,850,"1억 5,000",165,B2/5,동향,37.553848,126.927434
6085,월세,900,1억,259,1/4,북향,37.556634,126.931769
6086,월세,200,"2,500",42,3/4,동향,37.561169,126.926094
6087,월세,320,"3,000",115,2/4,북서향,37.554479,126.93024
6088,월세,"1,050",1억,276,1/4,남향,37.546306,126.916021
6089,월세,300,"5,000",78,1/3,동향,37.55264,126.922041
6090,월세,200,"4,000",65,B1/3,남서향,37.555735,126.928201
6091,월세,270,"2,000",63,1/1,남향,37.547553,126.92156
6092,월세,"6,000",30억,377,1/4,서향,37.555268,126.92377
6093,월세,450,"6,000",191,3/6,서향,37.551999,126.922982
6094,월세,450,"4,000",47,1/5,서향,37.553336,126.920398
6095,월세,350,"6,500",187,B1/4,서향,37.550617,126.923619
6096,월세,150,"1,500",90,3/4,북향,37.547714,126.919229
6097,월세,"1,000",1억,138,1/6,남향,37.552476,126.921106
6098,월세,"1,000",1억,138,1/6,남향,37.552476,126.921106
6099,월세,400,"5,000",178,2/6,남향,37.547287,126.954459
6100,월세,800,1억,194,1/2,남향,37.548775,126.915256
6101,월세,200,"2,000",100,2/4,남서향,37.549473,126.918152
6102,월세,220,"4,000",143,B1/5,북향,37.547508,126.923207
6103,월세,273,"5,000",69,1/8,북서향,37.55213,126.917916
6104,월세,450,"5,000",99,1/8,서향,37.559928,126.907011
6105,월세,500,"7,000",80,1/1,서향,37.551811,126.923997
6106,월세,350,"5,000",102,2/3,동향,37.549846,126.919587
6107,월세,365,"5,000",66,1/2,북서향,37.559679,126.925653
6108,월세,120,"2,000",36,1/4,남향,37.554329,126.917921
6109,월세,400,"4,000",60,1/8,남서향,37.543022,126.951193
6110,월세,130,"2,000",52,2/3,서향,37.556289,126.927343
6111,월세,400,"8,000",38,1/20,,37.547471,126.95306
6112,월세,270,"3,000",125,B1/6,남향,37.547934,126.923575
6113,월세,350,"4,000",132,8/9,남서향,37.559928,126.907011
6114,월세,400,"5,000",172,3/4,북향,37.550216,126.919452
6115,월세,900,2억,161,2/2,서향,37.554895,126.922531
6116,월세,350,"4,000",132,2/9,남서향,37.559928,126.907011
6117,월세,800,1억,72,1/2,북서향,37.554895,126.922531
6118,월세,700,1억,77,1/1,서향,37.555702,126.926073
6119,월세,150,"2,000",54,5/5,남향,37.553452,126.925292
6120,월세,400,"5,000",107,2/3,서향,37.54994,126.922273
6121,월세,250,"3,000",88,4/5,남향,37.553452,126.925292
6122,월세,300,"5,000",100,3/5,남향,37.553452,126.925292
6123,월세,"2,200",12억,106,1/15,동향,37.555175,126.935657
6124,월세,190,"1,500",37,B1/3,북향,37.560946,126.924556
6125,월세,140,"1,500",34,2/3,남향,37.561976,126.926352
6126,월세,180,"2,000",39,1/6,북동향,37.556369,126.914356
6127,월세,450,"8,000",148,1/3,남향,37.547979,126.921633
6128,월세,580,"8,000",64,1/4,남서향,37.556757,126.925686
6129,월세,320,"5,000",95,3/5,남서향,37.556575,126.924929
6130,월세,"1,000",1억,148,1/6,동향,37.548488,126.920132
6131,월세,260,"3,000",66,2/3,,37.562836,126.925819
6132,월세,75,"1,500",47,B1/2,동향,37.555519,126.932541
6133,월세,250,"2,000",67,2/5,동향,37.55453,126.926417
6134,월세,372,"8,000",130,1/6,남동향,37.549708,126.919447
6135,월세,470,"5,000",186,1/6,,37.548033,126.920954
6136,월세,350,"3,000",61,B1/3,남향,37.562278,126.925378
6137,월세,400,"6,000",101,1/5,남향,37.549003,126.914826
6138,월세,250,"3,000",75,2/4,북향,37.55512,126.928251
6139,월세,170,"3,000",56,B1/3,남동향,37.554668,126.927256
6140,매매,0,10억,44,1/14,남향,37.564634,126.905402
6141,월세,175,"3,000",49,1/6,남서향,37.5536,126.917521
6142,월세,"1,400",2억,721,2/3,북향,37.544823,126.931925
6143,월세,420,"5,000",139,2/5,북서향,37.550697,126.923729
6144,월세,200,"3,000",90,3/5,동향,37.548642,126.920231
6145,월세,700,1억,77,1/1,북서향,37.555702,126.926073
6146,월세,230,"5,000",86,2/2,동향,37.547952,126.921773
6147,월세,273,"5,000",36,1/8,,37.55213,126.917916
6148,월세,550,1억,92,1/5,남동향,37.555345,126.927847
6149,월세,330,"5,000",187,B1/4,북동향,37.550617,126.923619
6150,월세,189,"1,500",34,1/5,남향,37.542304,126.940487
6151,월세,200,"2,000",135,B1/6,남동향,37.553676,126.918353
6152,월세,180,"2,000",77,2/4,북동향,37.548281,126.921493
6153,월세,"1,200",3억,262,B1/15,남향,37.545398,126.925338
6154,월세,"1,400",2억,387,1/3,북서향,37.552472,126.919495
6155,월세,170,"2,000",32,B1/4,동향,37.54903,126.924044
6156,월세,350,"5,000",98,B2/9,북서향,37.553638,126.928959
6157,월세,"3,500",5억,676,1/3,남서향,37.561987,126.905228
6158,월세,180,"3,000",51,1/1,남동향,37.551888,126.908732
6159,월세,380,"6,000",150,3/6,북서향,37.548845,126.920904
6160,월세,120,"3,000",43,1/5,북향,37.568911,126.912849
6161,월세,200,"3,000",93,3/4,북서향,37.553944,126.929342
6162,월세,"6,000",10억,657,1/4,남동향,37.5532,126.924564
6163,월세,470,"7,000",119,2/6,남향,37.552551,126.923384
6164,월세,850,"1억 5,000",104,1/4,북동향,37.551183,126.922031
6165,월세,195,"3,000",27,1/1,북서향,37.556182,126.940905
6166,월세,100,"5,000",25,1/4,북향,37.537784,126.951798
6167,월세,220,"3,000",37,B1/2,북동향,37.559891,126.925421
6168,월세,230,"3,000",47,1/5,동향,37.538478,126.950616
6169,월세,700,1억,149,1/13,동향,37.565499,126.904332
6170,월세,140,"3,000",53,2/4,남동향,37.544229,126.914591
6171,월세,150,"2,000",43,B1/2,남향,37.549145,126.917595
6172,월세,198,"3,000",49,1/2,서향,37.557416,126.908358
6173,월세,320,"5,000",165,B1/9,동향,37.547611,126.920785
6174,월세,490,"7,000",70,1/9,동향,37.547611,126.920785
6175,월세,240,"7,000",25,1/3,서향,37.554586,126.923664
6176,월세,370,"8,000",245,B1/6,남향,37.545399,126.939342
6177,월세,220,"3,000",65,2/5,남향,37.557976,126.908721
6178,월세,130,"2,000",46,4/4,북동향,37.562257,126.925545
6179,월세,175,"2,000",75,4/4,북향,37.555639,126.924363
6180,월세,260,"3,000",89,B1/4,남서향,37.553089,126.923735
6181,월세,450,"6,000",99,1/3,남향,37.551725,126.920831
6182,월세,500,"8,000",127,4/4,북향,37.550083,126.921444
6183,월세,260,"5,000",132,2/6,남향,37.551729,126.920984
6184,월세,550,1억,127,2/4,북향,37.550083,126.921444
6185,월세,380,"6,000",83,1/4,남향,37.552297,126.920209
6186,월세,"1,100","1억 7,000",127,1/4,북향,37.550083,126.921444
6187,월세,800,"1억 3,000",288,4/5,남향,37.539377,126.943765
6188,월세,450,"7,000",52,2/5,서향,37.549083,126.916912
6189,월세,225,"4,000",82,1/5,남동향,37.553186,126.920239
6190,월세,250,"4,000",64,B1/2,남향,37.55482,126.930797
6191,월세,270,"3,000",92,2/4,남향,37.555872,126.923777
6192,월세,300,"5,000",80,1/5,서향,37.553267,126.920331
6193,월세,120,"2,000",39,1/4,북동향,37.562053,126.921427
6194,월세,450,"8,000",127,3/4,북향,37.550083,126.921444
6195,월세,"1,000",1억,132,1/6,남향,37.552476,126.921106
6196,월세,130,"2,000",19,1/5,북동향,37.560631,126.920559
6197,월세,170,"3,000",23,1/3,남향,37.555516,126.907835
6198,월세,310,"3,000",66,1/3,남향,37.56207,126.925007
6199,월세,150,"1,500",33,1/3,남서향,37.561264,126.920281
6200,월세,300,"3,000",69,1/5,남향,37.556559,126.929262
6201,월세,200,"2,000",45,2/2,남서향,37.554378,126.923655
6202,월세,190,"7,000",82,2/5,남향,37.556096,126.924093
6203,월세,600,"8,000",119,1/1,남향,37.549285,126.9173
6204,월세,180,"3,000",25,1/24,남서향,37.580069,126.889006
6205,월세,140,"2,000",26,B1/2,북향,37.563097,126.925815
6206,월세,170,"2,000",44,2/3,서향,37.550128,126.910778
6207,월세,200,"2,000",49,1/4,북동향,37.553251,126.903894
6208,월세,250,"3,000",62,1/2,남서향,37.555497,126.926421
6209,월세,300,"5,000",138,2/3,남향,37.558244,126.907008
6210,월세,350,"3,000",149,3/5,동향,37.549332,126.920526
6211,매매,0,"6억 6,000",58,B1/2,남동향,37.550942,126.913787
6212,월세,350,"4,000",165,2/4,남향,37.553936,126.90543
6213,월세,330,"5,000",143,2/6,남향,37.54828,126.917701
6214,월세,160,"1,500",66,B1/4,서향,37.551508,126.919298
6215,월세,70,"1,000",30,2/6,,37.546299,126.935848
6216,월세,170,"2,000",32,B1/5,남향,37.54903,126.924044
6217,월세,400,"5,000",173,4/4,북서향,37.553944,126.920366
6218,월세,350,"5,000",71,B1/3,북동향,37.556338,126.906404
6219,월세,600,"8,000",269,1/9,북서향,37.551448,126.915631
6220,월세,95,"1,000",26,B1/3,서향,37.555618,126.928571
6221,월세,140,"2,000",107,3/5,서향,37.544486,126.934383
6222,월세,500,"8,000",85,B1/3,서향,37.54945,126.919335
6223,월세,500,1억,60,1/5,남동향,37.556935,126.925396
6224,월세,330,"9,000",73,B1/3,남동향,37.554934,126.923489
6225,월세,800,"1억 5,000",165,B2/5,북향,37.553848,126.927434
6226,월세,"2,500","2억 5,000",480,1/10,남동향,37.545659,126.917753
6227,월세,485,"7,000",102,1/9,동향,37.547611,126.920785
6228,월세,70,"1,500",25,2/2,남향,37.585428,126.882157
6229,월세,350,"5,000",116,4/5,북향,37.550542,126.922472
6230,월세,260,"4,000",102,1/3,동향,37.551316,126.920721
6231,월세,500,"8,000",127,4/4,북향,37.550083,126.921444
6232,월세,450,"8,000",127,3/4,북향,37.550083,126.921444
6233,월세,205,"3,000",59,1/5,북향,37.554958,126.916797
6234,월세,200,"2,000",65,2/5,남향,37.548406,126.920742
6235,월세,85,"1,000",33,1/6,남동향,37.569526,126.911275
6236,월세,350,"5,000",82,1/6,남향,37.544892,126.934407
6237,월세,210,"2,000",189,B1/3,북동향,37.560318,126.915952
6238,월세,750,1억,165,1/10,북향,37.564845,126.911469
6239,월세,240,"5,000",128,B1/5,남향,37.555178,126.938552
6240,월세,400,"5,000",64,2/2,동향,37.562159,126.926715
6241,월세,380,"4,500",43,B1/3,남서향,37.56162,126.925672
6242,월세,270,"6,000",43,1/7,남향,37.547568,126.921906
6243,월세,170,"2,000",35,B1/3,북동향,37.562528,126.924938
6244,월세,700,1억,203,2/5,동향,37.553848,126.927434
6245,월세,200,"2,400",28,3/4,남동향,37.561169,126.926094
6246,월세,440,1억,72,1/5,남동향,37.549127,126.916629
6247,월세,500,1억,56,1/5,남향,37.556935,126.925396
6248,월세,600,"1억 2,000",109,1/5,남향,37.553452,126.925292
6249,월세,425,"3,000",69,1/5,동향,37.557085,126.904379
6250,월세,300,"3,000",182,B1/5,동향,37.557732,126.923146
6251,월세,240,"8,000",99,B1/5,동향,37.555201,126.922899
6252,월세,500,"7,000",80,1/1,서향,37.551811,126.923997
6253,매매,0,"21억 8,257",122,2/16,북서향,37.553575,126.919922
6254,월세,480,"5,000",69,1/2,남서향,37.556782,126.926604
6255,월세,500,1억,142,3/9,북동향,37.548795,126.939327
6256,월세,800,"1억 8,000",165,2/5,동향,37.555201,126.922899
6257,월세,"4,000",6억,520,1/4,서향,37.554924,126.923711
6258,월세,150,"2,000",33,1/2,동향,37.548369,126.929448
6259,월세,280,"5,000",49,1/4,동향,37.550142,126.91028
6260,월세,250,"5,000",72,B2/25,남향,37.543386,126.954129
6261,월세,180,"2,000",19,1/5,서향,37.555371,126.930322
6262,월세,"1,500",3억,122,1/5,동향,37.555013,126.922689
6263,월세,150,"1,500",26,1/3,북동향,37.559123,126.904813
6264,월세,240,"8,000",132,B1/5,북서향,37.555201,126.922899
6265,월세,150,"2,000",28,1/5,동향,37.559822,126.904557
6266,월세,450,"8,000",66,1/4,남향,37.552568,126.923269
6267,월세,700,"1억 1,000",71,2/5,남서향,37.560606,126.925817
6268,월세,300,"5,000",56,3/5,북서향,37.549083,126.916912
6269,월세,400,"3,000",104,1/3,동향,37.545752,126.91374
6270,월세,150,"1,000",27,1/3,동향,37.561264,126.920281
6271,월세,800,1억,125,1/5,북서향,37.556312,126.928096
6272,월세,650,"8,000",170,2/14,북서향,37.539967,126.947064
6273,월세,250,"4,000",55,B1/3,동향,37.562159,126.926715
6274,월세,210,"3,000",30,B1/2,남서향,37.561905,126.924974
6275,월세,270,"4,000",99,2/4,동향,37.55499,126.926239
6276,월세,210,"2,000",50,1/6,서향,37.563267,126.926217
6277,월세,800,1억,231,1/5,동향,37.556059,126.914616
6278,월세,80,"1,000",117,B1/2,남향,37.563231,126.917068
6279,월세,360,"4,000",119,2/4,동향,37.552854,126.922731
6280,월세,300,"3,000",139,B1/4,북동향,37.551376,126.919451
6281,월세,300,"3,000",139,B1/4,북동향,37.551376,126.919451
6282,월세,140,"1,000",25,B1/19,서향,37.553799,126.923701
6283,월세,170,"2,000",53,B1/2,북향,37.560927,126.924949
6284,월세,250,"2,000",93,2/5,남동향,37.558722,126.924758
6285,월세,450,"7,000",102,1/10,,37.549098,126.939791
6286,월세,700,"6,000",39,1/1,서향,37.541583,126.950958
6287,월세,60,"2,000",25,2/2,서향,37.585428,126.882157
6288,월세,230,"3,000",199,B1/4,남동향,37.567053,126.910415
6289,월세,105,"2,000",13,1/6,서향,37.540112,126.950353
6290,월세,250,"3,000",148,B1/10,남서향,37.549183,126.939561
6291,월세,190,"3,000",42,1/5,북동향,37.577997,126.896596
6292,월세,250,"3,000",110,2/4,동향,37.553795,126.905598
6293,월세,350,"4,000",128,3/4,동향,37.553936,126.90543
6294,월세,180,"1,500",49,1/2,남향,37.561586,126.91812
6295,월세,350,"4,000",93,8/8,남서향,37.559928,126.907011
6296,월세,110,"2,000",29,B1/3,남동향,37.551375,126.907773
6297,매매,0,"49억 5,000",82,1/1,북서향,37.558143,126.924353
6298,월세,110,"1,000",111,B1/3,북향,37.555511,126.909307
6299,월세,140,"2,000",36,1/4,동향,37.576423,126.896913
6300,월세,350,"4,000",140,1/3,남동향,37.561572,126.926854
6301,월세,370,"8,000",245,B1/6,남동향,37.545399,126.939342
6302,월세,400,"5,000",105,1/3,북동향,37.577737,126.895435
6303,월세,150,"3,000",30,1/5,북향,37.554366,126.902884
6304,월세,140,"2,000",32,1/4,남동향,37.554479,126.905716
6305,월세,"1,500",17억,430,1/7,남동향,37.551674,126.962128
6306,월세,230,"3,000",56,2/4,서향,37.561559,126.925483
6307,월세,700,1억,264,B1/6,남서향,37.558939,126.92272
6308,월세,200,"3,000",62,1/4,남서향,37.561133,126.904763
6309,월세,200,"3,000",50,1/5,북향,37.556073,126.912009
6310,월세,160,"2,000",23,4/4,북동향,37.562873,126.92542
6311,월세,"2,500","2억 5,000",429,1/10,남향,37.545659,126.917753
6312,월세,"1,200",2억,375,B2/6,남서향,37.551906,126.920666
6313,월세,220,"4,000",57,2/4,서향,37.546506,126.914573
6314,월세,140,"2,000",51,2/2,서향,37.585428,126.882157
6315,월세,350,"4,000",43,2/4,서향,37.560222,126.925571
6316,월세,250,"3,000",100,B1/5,북동향,37.55668,126.925332
6317,월세,600,1억,93,1/5,남서향,37.557737,126.908957
6318,월세,200,"2,500",59,2/4,북동향,37.562922,126.925313
6319,월세,290,"5,000",59,3/4,남동향,37.55547,126.924547
6320,월세,243,"3,000",53,4/4,북향,37.560691,126.924788
6321,월세,350,"4,000",82,1/5,남동향,37.554677,126.929754
6322,월세,200,"2,000",46,B1/4,북서향,37.549016,126.921186
6323,월세,140,"2,000",33,1/4,남향,37.554479,126.905716
6324,월세,300,"3,000",74,1/6,남향,37.5589,126.911568
6325,월세,330,"5,000",71,1/3,남향,37.561069,126.924555
6326,월세,270,"3,000",101,1/5,남향,37.55625,126.915662
6327,월세,400,"3,000",141,B1/4,북서향,37.554096,126.920572
6328,월세,280,"4,000",68,B1/3,북향,37.560935,126.924803
