tradeTypeName,rentPrc,dealOrWarrantPrc,area2,floorInfo,direction,latitude,longitude,flow_pop,bus_N,parking_N,cafe_N,bicycle_N,subway_N,subway_d,school_N,store_N,rest_N,day_pop,night_pop,2nPrc_str,2nPrc,평당가격,가성비,가성비_Rank,floor_estate,floor_buliding
월세,170,"2,000",61,B1/3,서향,37.565471,126.923667,1048,22,67,108,6,0,795.3373005727138,8,166,92,508151.67,471457.29,"170*24+2,000",60800000.0,996721.3114754099,0.0010514473684210526,995,B1,3
월세,200,"2,000",76,1/2,남서향,37.548468,126.92227,940,27,231,43,5,1,98.10566335107409,2,84,58,508151.67,471457.29,"200*24+2,000",68000000.0,894736.8421052631,0.0010505882352941176,996,1,2
월세,200,"3,000",66,1/3,남서향,37.563636,126.92679,1240,23,91,128,6,0,727.2249055590021,0,204,111,508151.67,471457.29,"200*24+3,000",78000000.0,1181818.1818181819,0.001049230769230769,997,1,3
월세,250,"2,000",99,B1/4,남서향,37.556778,126.922165,847,33,84,47,8,1,287.20256701814094,2,85,43,508151.67,471457.29,"250*24+2,000",80000000.0,808080.808080808,0.0010481625,998,B1,4
월세,220,"3,000",49,1/4,북향,37.556383,126.932513,1770,37,100,49,9,1,410.3204958238058,2,140,94,508151.67,471457.29,"220*24+3,000",82800000.0,1689795.918367347,0.001047463768115942,999,1,4
월세,700,1억,306,3/9,동향,37.552633,126.92139,917,33,174,45,4,0,561.7322791426299,2,90,59,508151.67,471457.29,700*24+1억,268000000.0,875816.9934640523,0.0010470223880597014,1000,3,9
월세,"1,300",2억,417,1/6,남서향,37.557429,126.908129,1284,31,58,46,4,1,225.32297271770932,2,77,38,508151.67,471457.29,"1,300*24+2억",512000000.0,1227817.7458033573,0.0010457578125,1001,1,6
월세,180,"2,000",72,2/4,북서향,37.55291,126.920687,917,36,169,44,4,0,608.2670048790541,2,90,60,508151.67,471457.29,"180*24+2,000",63200000.0,877777.7777777778,0.0010446835443037976,1002,2,4
월세,"1,100","1억 4,000",179,1/8,남동향,37.575186,126.897581,2357,20,1,4,9,1,341.0190759914555,2,6,2,508151.67,471457.29,"1,100*24+1억 4,000",404000000.0,2256983.2402234636,0.0010443143564356435,1003,1,8
월세,150,"6,000",49,1/6,서향,37.538178,126.947124,2045,31,21,3,6,1,187.46151444026347,4,17,12,508151.67,471457.29,"150*24+6,000",96000000.0,1959183.6734693877,0.0010438020833333334,1004,1,6
월세,220,"3,000",82,2/4,북동향,37.559796,126.921363,1050,36,77,75,8,1,457.4739467599401,6,136,77,508151.67,471457.29,"220*24+3,000",82800000.0,1009756.0975609756,0.0010398550724637682,1005,2,4
월세,120,"2,000",23,1/3,북동향,37.560909,126.921035,2199,33,65,98,8,0,563.5450615439777,6,164,88,508151.67,471457.29,"120*24+2,000",48800000.0,2121739.1304347827,0.0010364139344262295,1006,1,3
월세,330,1억,72,2/6,북동향,37.539797,126.947362,2576,31,28,2,4,1,128.49842014248614,4,18,11,508151.67,471457.29,330*24+1억,179200000.0,2488888.888888889,0.001035,1007,2,6
월세,170,"2,000",49,1/6,동향,37.55734,126.914115,1284,38,84,16,4,1,384.0176519220353,8,33,13,508151.67,471457.29,"170*24+2,000",60800000.0,1240816.3265306123,0.0010348026315789474,1008,1,6
월세,453,"7,000",93,1/11,남향,37.551227,126.939294,1983,24,2,0,9,3,324.12641372154604,10,5,1,508151.67,471457.29,"453*24+7,000",178720000.0,1921720.430107527,0.0010318878692927485,1009,1,11
월세,190,"3,500",50,1/5,남동향,37.561109,126.920106,1660,30,59,70,6,0,637.1084839480343,6,113,55,508151.67,471457.29,"190*24+3,500",80600000.0,1612000.0,0.0010297766749379654,1010,1,5
월세,200,"4,000",49,1/4,남서향,37.542186,126.940634,1849,20,56,0,2,0,550.0501363948855,4,9,5,508151.67,471457.29,"200*24+4,000",88000000.0,1795918.3673469387,0.0010295568181818181,1011,1,4
월세,800,2억,244,2/4,서향,37.570358,126.903417,1653,13,0,0,7,1,374.4638038280431,6,0,0,508151.67,471457.29,800*24+2억,392000000.0,1606557.3770491802,0.0010289081632653063,1012,2,4
월세,340,"5,000",84,1/3,서향,37.566555,126.917098,1611,27,8,21,7,1,257.8829544561901,10,17,5,508151.67,471457.29,"340*24+5,000",131600000.0,1566666.6666666667,0.0010282978723404254,1013,1,3
월세,420,"5,000",169,3/5,서향,37.552079,126.922682,917,39,195,46,4,1,485.375563636884,2,85,54,508151.67,471457.29,"420*24+5,000",150800000.0,892307.6923076923,0.0010276724137931036,1014,3,5
월세,93,"1,200",20,1/3,남서향,37.557934,126.904378,1763,39,83,46,2,0,540.3901439624159,4,70,31,508151.67,471457.29,"93*24+1,200",34320000.0,1716000.0,0.0010273892773892774,1015,1,3
월세,180,"1,500",70,1/4,남동향,37.553067,126.911762,854,36,51,32,5,2,368.8006421106909,2,67,40,508151.67,471457.29,"180*24+1,500",58200000.0,831428.5714285715,0.001027147766323024,1016,1,4
월세,350,"5,000",165,B1/5,남동향,37.554677,126.929754,834,45,120,22,3,1,476.24045593110327,2,40,18,508151.67,471457.29,"350*24+5,000",134000000.0,812121.2121212122,0.0010269402985074627,1017,B1,5
월세,160,"1,000",53,1/3,남향,37.548264,126.921325,934,28,244,45,6,1,147.7694152814403,4,88,61,508151.67,471457.29,"160*24+1,000",48400000.0,913207.5471698113,0.0010227685950413223,1018,1,3
월세,170,"2,000",66,2/4,동향,37.548453,126.922152,940,26,231,43,5,1,102.5880751198682,2,84,58,508151.67,471457.29,"170*24+2,000",60800000.0,921212.1212121212,0.0010203947368421053,1019,2,4
월세,350,"5,000",46,1/5,남서향,37.542316,126.944642,2969,32,57,8,5,1,325.4202527386481,2,29,18,508151.67,471457.29,"350*24+5,000",134000000.0,2913043.4782608696,0.0010192089552238806,1020,1,5
월세,210,"2,000",76,B1/6,남서향,37.550284,126.921368,940,33,229,50,6,1,314.0926481000532,0,97,68,508151.67,471457.29,"210*24+2,000",70400000.0,926315.7894736842,0.0010147727272727274,1021,B1,6
월세,700,1억,200,B1/7,남향,37.560966,126.924026,1357,22,89,113,8,1,436.3164943097544,0,190,107,508151.67,471457.29,700*24+1억,268000000.0,1340000.0,0.0010126865671641792,1022,B1,7
월세,220,"3,000",89,B1/5,남서향,37.564635,126.924771,942,22,82,131,7,0,829.3697339341103,2,199,112,508151.67,471457.29,"220*24+3,000",82800000.0,930337.0786516854,0.001012536231884058,1023,B1,5
월세,80,"1,000",26,2/16,남서향,37.565285,126.90287,1136,14,1,1,8,1,201.1824223547929,2,3,0,508151.67,471457.29,"80*24+1,000",29200000.0,1123076.923076923,0.0010115068493150685,1024,2,16
월세,160,"3,000",47,1/7,북향,37.553761,126.92924,1471,44,105,19,4,0,511.1457918401693,2,27,10,508151.67,471457.29,"160*24+3,000",68400000.0,1455319.1489361702,0.0010107748538011696,1025,1,7
월세,320,"3,000",129,2/4,남서향,37.554479,126.93024,834,47,110,21,3,0,523.8978710590219,2,41,20,508151.67,471457.29,"320*24+3,000",106800000.0,827906.976744186,0.0010073595505617977,1026,2,4
월세,130,"2,000",35,B1/3,남서향,37.554407,126.92772,1471,43,108,27,4,1,372.03898026678365,2,40,18,508151.67,471457.29,"130*24+2,000",51200000.0,1462857.142857143,0.0010055664062499998,1027,B1,3
월세,140,"1,500",15,1/4,동향,37.546146,126.941819,3253,30,19,6,6,1,182.03125753650536,8,15,7,508151.67,471457.29,"140*24+1,500",48600000.0,3240000.0,0.0010040123456790124,1028,1,4
월세,130,"1,000",44,B1/2,북서향,37.549134,126.922026,940,28,223,47,5,1,173.67795514578756,2,90,62,508151.67,471457.29,"130*24+1,000",41200000.0,936363.6363636364,0.001003883495145631,1029,B1,2
월세,250,"3,000",96,5/6,서향,37.550398,126.92138,940,34,229,49,6,1,325.23612608684846,0,97,68,508151.67,471457.29,"250*24+3,000",90000000.0,937500.0,0.0010026666666666667,1030,5,6
월세,300,"4,500",116,2/2,남동향,37.564302,126.922649,1010,22,78,103,5,0,784.4997907014036,6,166,94,508151.67,471457.29,"300*24+4,500",117000000.0,1008620.6896551724,0.0010013675213675214,1031,2,2
월세,400,"4,000",140,1/3,남향,37.557566,126.919185,971,47,73,27,6,0,547.7531423306401,0,53,25,508151.67,471457.29,"400*24+4,000",136000000.0,971428.5714285715,0.0009995588235294118,1032,1,3
월세,550,"8,000",200,B1/2,북동향,37.562351,126.92548,1059,19,78,115,8,0,573.7217890415061,0,192,111,508151.67,471457.29,"550*24+8,000",212000000.0,1060000.0,0.0009990566037735849,1033,B1,2
월세,510,"4,000",245,4/5,,37.553838,126.945491,660,20,3,14,6,1,325.1819275201425,6,30,15,508151.67,471457.29,"510*24+4,000",162400000.0,662857.1428571428,0.0009956896551724138,1034,4,5
월세,70,"1,000",27,1/3,,37.552381,126.904717,987,16,69,41,3,0,625.8093582855909,0,61,27,508151.67,471457.29,"70*24+1,000",26800000.0,992592.5925925926,0.000994365671641791,1035,1,3
월세,220,"2,500",85,1/6,동향,37.560442,126.906739,910,27,33,16,5,1,454.2715669240623,6,34,16,508151.67,471457.29,"220*24+2,500",77800000.0,915294.1176470588,0.0009942159383033418,1036,1,6
월세,170,"2,000",67,1/4,남향,37.557284,126.903876,902,45,111,50,2,0,560.2642165142014,4,74,32,508151.67,471457.29,"170*24+2,000",60800000.0,907462.6865671641,0.0009939802631578948,1037,1,4
월세,"4,000",5억,1236,1/5,남동향,37.558113,126.920625,1172,38,61,45,7,1,431.56301352021353,2,84,41,508151.67,471457.29,"4,000*24+5억",1460000000.0,1181229.773462783,0.000992186301369863,1038,1,5
월세,260,"2,500",92,1/2,남서향,37.546788,126.921964,940,24,212,36,6,1,129.52545966474764,4,63,40,508151.67,471457.29,"260*24+2,500",87400000.0,950000.0,0.0009894736842105264,1039,1,2
월세,230,"3,000",67,1/6,북향,37.556981,126.903865,1258,46,115,51,2,0,554.2315923886647,2,78,34,508151.67,471457.29,"230*24+3,000",85200000.0,1271641.791044776,0.0009892723004694835,1040,1,6
월세,160,"3,000",46,1/7,북동향,37.553862,126.929201,1471,44,108,19,3,0,500.4993198481017,2,28,11,508151.67,471457.29,"160*24+3,000",68400000.0,1486956.5217391304,0.0009892690058479533,1041,1,7
월세,140,"2,000",36,B1/3,북서향,37.554683,126.928302,1471,41,108,23,5,1,379.65111538777103,2,36,17,508151.67,471457.29,"140*24+2,000",53600000.0,1488888.888888889,0.0009879850746268657,1042,B1,3
월세,170,"2,000",72,2/6,남서향,37.553825,126.931761,834,55,94,25,8,2,409.84992767825634,0,49,29,508151.67,471457.29,"170*24+2,000",60800000.0,844444.4444444445,0.0009876315789473684,1043,2,6
월세,335,"8,000",57,1/1,북서향,37.551179,126.937355,2778,37,16,0,14,2,164.61316380044337,8,4,1,508151.67,471457.29,"335*24+8,000",160400000.0,2814035.0877192984,0.0009871945137157106,1044,1,1
월세,120,"2,000",72,2/5,서향,37.556015,126.946138,669,28,2,45,4,1,80.59485614322466,4,79,37,508151.67,471457.29,"120*24+2,000",48800000.0,677777.7777777778,0.0009870491803278688,1045,2,5
월세,400,1억,222,3/5,북동향,37.556311,126.909496,867,33,114,44,3,1,54.629404024111096,10,78,39,508151.67,471457.29,400*24+1억,196000000.0,882882.8828828828,0.0009820102040816326,1046,3,5
월세,160,"3,000",33,1/6,남향,37.554347,126.933807,2032,49,58,39,8,2,285.7669049562804,6,107,72,508151.67,471457.29,"160*24+3,000",68400000.0,2072727.2727272727,0.0009803508771929824,1047,1,6
월세,300,"5,000",59,1/1,동향,37.576754,126.897139,2027,24,2,4,9,2,339.0583379767045,2,11,5,508151.67,471457.29,"300*24+5,000",122000000.0,2067796.6101694915,0.0009802704918032788,1048,1,1
월세,250,"3,000",76,1/4,남서향,37.558035,126.906021,1158,33,33,45,3,1,415.7431586420776,2,68,32,508151.67,471457.29,"250*24+3,000",90000000.0,1184210.5263157894,0.0009778666666666667,1049,1,4
월세,450,1억,112,2/4,남서향,37.55145,126.961576,1814,19,1,0,4,1,490.3020560276062,12,2,1,508151.67,471457.29,450*24+1억,208000000.0,1857142.857142857,0.000976769230769231,1050,2,4
월세,180,"3,000",82,B1/4,북서향,37.548719,126.924442,870,33,177,31,4,1,179.12984598729244,2,56,39,508151.67,471457.29,"180*24+3,000",73200000.0,892682.9268292683,0.0009745901639344262,1051,B1,4
월세,170,"1,500",57,5/5,동향,37.551452,126.923814,953,40,183,44,4,1,423.9932054085076,4,79,51,508151.67,471457.29,"170*24+1,500",55800000.0,978947.3684210526,0.000973494623655914,1052,5,5
월세,130,"2,000",27,1/1,북동향,37.557927,126.928334,1838,19,121,53,5,1,272.8325656087047,4,92,54,508151.67,471457.29,"130*24+2,000",51200000.0,1896296.2962962964,0.0009692578125,1053,1,1
월세,180,"5,000",13,1/3,남향,37.539094,126.951147,6943,46,1,2,4,1,462.89652400841646,4,12,7,508151.67,471457.29,"180*24+5,000",93200000.0,7169230.769230769,0.0009684442060085837,1054,1,3
월세,150,"3,000",33,1/3,동향,37.546465,126.941791,1936,29,13,6,7,1,147.27442623085483,8,14,7,508151.67,471457.29,"150*24+3,000",66000000.0,2000000.0,0.000968,1055,1,3
월세,50,500,15,1/2,동향,37.565427,126.917214,1097,34,8,29,8,1,373.1578386725627,10,27,10,508151.67,471457.29,50*24+500,17000000.0,1133333.3333333333,0.0009679411764705883,1056,1,2
월세,557,"6,900",73,1/32,북동향,37.577085,126.891393,2685,26,6,2,10,0,559.1853501021922,4,7,2,508151.67,471457.29,"557*24+6,900",202680000.0,2776438.3561643837,0.0009670663114268798,1057,1,32
월세,280,"5,000",82,2/4,북동향,37.562922,126.92574,1382,22,78,128,7,0,637.9331470303125,0,201,113,508151.67,471457.29,"280*24+5,000",117200000.0,1429268.2926829269,0.0009669283276450512,1058,2,4
월세,400,"6,000",130,2/5,북동향,37.556172,126.921694,1160,36,70,43,8,1,344.2305880599075,2,79,42,508151.67,471457.29,"400*24+6,000",156000000.0,1200000.0,0.0009666666666666667,1059,2,5
월세,400,"6,000",130,2/5,남동향,37.556244,126.92161,1160,37,63,43,8,1,348.727060098822,2,79,42,508151.67,471457.29,"400*24+6,000",156000000.0,1200000.0,0.0009666666666666667,1060,2,5
월세,400,"5,000",151,2/7,서향,37.548942,126.920991,934,27,248,49,6,1,213.31207007880897,2,95,66,508151.67,471457.29,"400*24+5,000",146000000.0,966887.417218543,0.000965986301369863,1061,2,7
월세,270,"5,000",48,2/5,북향,37.553659,126.922303,2305,39,128,48,5,1,477.44418376764224,2,78,43,508151.67,471457.29,"270*24+5,000",114800000.0,2391666.6666666665,0.0009637630662020907,1062,2,5
월세,600,1억,222,2/7,동향,37.561283,126.926532,1059,22,78,96,6,1,466.07587294423706,0,170,97,508151.67,471457.29,600*24+1억,244000000.0,1099099.0990990992,0.0009635163934426229,1063,2,7
월세,130,"2,000",46,4/4,북동향,37.562257,126.925545,1059,20,78,115,7,0,563.3885754935509,0,192,111,508151.67,471457.29,"130*24+2,000",51200000.0,1113043.4782608696,0.0009514453124999999,1064,4,4
월세,250,"5,000",115,1/2,동향,37.556545,126.954333,910,22,0,7,6,2,182.5197094796957,10,8,2,508151.67,471457.29,"250*24+5,000",110000000.0,956521.7391304348,0.0009513636363636364,1065,1,2
월세,160,"2,000",68,1/4,서향,37.556097,126.904277,817,44,121,55,1,0,509.0702448397908,2,82,35,508151.67,471457.29,"160*24+2,000",58400000.0,858823.5294117647,0.0009513013698630137,1066,1,4
월세,70,"1,000",24,1/5,남서향,37.558033,126.89951,1062,34,51,18,1,0,696.9411165514125,4,31,9,508151.67,471457.29,"70*24+1,000",26800000.0,1116666.6666666667,0.000951044776119403,1067,1,5
월세,300,"7,000",71,B1/37,남향,37.540049,126.945477,1900,28,44,1,4,1,66.32574791514982,4,19,12,508151.67,471457.29,"300*24+7,000",142000000.0,2000000.0,0.00095,1068,B1,37
월세,130,"1,000",29,1/3,남동향,37.558505,126.909738,1349,22,79,22,4,1,269.51639145363464,8,46,26,508151.67,471457.29,"130*24+1,000",41200000.0,1420689.6551724137,0.0009495388349514564,1069,1,3
월세,250,"3,000",34,1/5,남향,37.543607,126.944135,2513,35,55,10,4,2,475.6150283864116,6,28,14,508151.67,471457.29,"250*24+3,000",90000000.0,2647058.8235294116,0.0009493555555555556,1070,1,5
월세,300,"3,000",113,2/2,남동향,37.553401,126.911666,854,35,65,34,5,2,331.5302034918334,2,69,40,508151.67,471457.29,"300*24+3,000",102000000.0,902654.8672566372,0.0009460980392156863,1071,2,2
월세,250,"3,000",110,2/4,동향,37.553795,126.905598,774,32,99,56,5,1,468.5170051481794,2,84,40,508151.67,471457.29,"250*24+3,000",90000000.0,818181.8181818182,0.0009459999999999999,1072,2,4
월세,230,"3,000",56,2/4,서향,37.561559,126.925483,1439,20,78,108,7,1,485.67214490102384,0,185,105,508151.67,471457.29,"230*24+3,000",85200000.0,1521428.5714285714,0.0009458215962441314,1073,2,4
월세,72,"1,000",13,1/3,남향,37.547256,126.943687,1979,29,1,8,5,1,153.70980819357504,14,17,8,508151.67,471457.29,"72*24+1,000",27280000.0,2098461.5384615385,0.0009430718475073313,1074,1,3
월세,"1,200","1억 5,000",438,3/5,서향,37.554132,126.921569,943,42,96,43,7,1,478.2180556306197,2,72,41,508151.67,471457.29,"1,200*24+1억 5,000",438000000.0,1000000.0,0.000943,1075,3,5
월세,220,"2,000",73,B1/4,남서향,37.549616,126.92261,940,31,203,46,5,1,212.3451277830492,2,86,57,508151.67,471457.29,"220*24+2,000",72800000.0,997260.2739726028,0.0009425824175824175,1076,B1,4
월세,80,"1,000",33,1/4,남서향,37.553985,126.932236,834,55,85,29,10,2,385.4565982127931,2,64,40,508151.67,471457.29,"80*24+1,000",29200000.0,884848.4848484849,0.0009425342465753425,1077,1,4
월세,230,"5,000",39,1/1,서향,37.553549,126.946478,2542,20,3,9,7,1,356.4101376798202,6,17,6,508151.67,471457.29,"230*24+5,000",105200000.0,2697435.8974358975,0.0009423764258555133,1078,1,1
월세,300,"4,500",109,2/4,남동향,37.564227,126.922549,1010,22,78,102,5,0,782.4507882831746,6,165,92,508151.67,471457.29,"300*24+4,500",117000000.0,1073394.495412844,0.000940940170940171,1079,2,4
월세,70,"2,000",23,1/2,동향,37.583464,126.878679,1505,16,0,0,6,0,1520.2638154008534,4,0,0,508151.67,471457.29,"70*24+2,000",36800000.0,1600000.0,0.000940625,1080,1,2
월세,175,"3,000",46,1/7,동향,37.553787,126.929067,1471,44,105,19,3,1,498.9283065175104,2,28,11,508151.67,471457.29,"175*24+3,000",72000000.0,1565217.391304348,0.0009398055555555555,1081,1,7
월세,600,1억,250,2/5,동향,37.551942,126.922631,917,40,197,45,4,1,470.3141262778675,2,86,55,508151.67,471457.29,600*24+1억,244000000.0,976000.0,0.0009395491803278689,1082,2,5
월세,255,"2,000",72,1/5,동향,37.561488,126.926754,1059,20,78,96,6,1,492.786785767504,0,168,94,508151.67,471457.29,"255*24+2,000",81200000.0,1127777.7777777778,0.0009390147783251232,1083,1,5
월세,"1,700","1억 5,000",478,1/6,남서향,37.55974,126.919801,1091,38,42,46,6,0,567.630491780033,6,86,45,508151.67,471457.29,"1,700*24+1억 5,000",558000000.0,1167364.0167364017,0.000934584229390681,1084,1,6
월세,73,"1,000",26,1/1,북향,37.552925,126.904776,987,21,78,47,3,0,583.5075448438905,0,69,30,508151.67,471457.29,"73*24+1,000",27520000.0,1058461.5384615385,0.0009324854651162791,1085,1,1
월세,250,"3,000",92,2/4,남동향,37.55528,126.908095,910,35,73,59,3,1,194.8150187652694,2,89,41,508151.67,471457.29,"250*24+3,000",90000000.0,978260.8695652174,0.0009302222222222223,1086,2,4
월세,500,1억,57,1/3,남서향,37.549354,126.914197,3589,27,73,28,5,1,42.15653103965648,2,83,57,508151.67,471457.29,500*24+1억,220000000.0,3859649.1228070175,0.0009298772727272727,1087,1,3
월세,300,"7,000",53,1/3,남동향,37.546734,126.954501,2489,31,0,6,7,1,396.21073421322177,6,13,9,508151.67,471457.29,"300*24+7,000",142000000.0,2679245.283018868,0.0009289929577464788,1088,1,3
월세,170,"2,000",62,3/5,남향,37.555494,126.909844,910,35,115,49,4,1,69.19069246605616,2,84,41,508151.67,471457.29,"170*24+2,000",60800000.0,980645.1612903225,0.0009279605263157895,1089,3,5
월세,150,"2,000",33,1/2,동향,37.548369,126.929448,1574,52,0,3,6,1,246.26728933078792,4,3,0,508151.67,471457.29,"150*24+2,000",56000000.0,1696969.696969697,0.0009275357142857143,1090,1,2
월세,300,"4,000",91,2/15,남동향,37.564813,126.902759,1136,14,1,1,8,1,153.2354891164747,4,3,0,508151.67,471457.29,"300*24+4,000",112000000.0,1230769.2307692308,0.000923,1091,2,15
월세,200,"3,000",77,B1/4,북동향,37.548281,126.921493,934,28,243,45,6,1,135.28263639972505,4,87,60,508151.67,471457.29,"200*24+3,000",78000000.0,1012987.012987013,0.000922025641025641,1092,B1,4
월세,300,"3,000",68,3/3,남서향,37.562763,126.925724,1382,21,78,125,8,0,620.205164796279,0,198,111,508151.67,471457.29,"300*24+3,000",102000000.0,1500000.0,0.0009213333333333334,1093,3,3
월세,407,"5,000",59,1/4,남서향,37.55562,126.920671,2305,46,71,41,7,1,450.4837381567029,2,74,42,508151.67,471457.29,"407*24+5,000",147680000.0,2503050.8474576273,0.0009208762188515709,1094,1,4
월세,250,"3,000",49,1/7,북동향,37.554863,126.934401,1691,42,44,47,10,2,221.7318839424528,6,142,97,508151.67,471457.29,"250*24+3,000",90000000.0,1836734.693877551,0.0009206555555555556,1095,1,7
월세,900,1억,308,1/2,북향,37.552946,126.922372,943,38,171,45,5,0,541.5421075423804,2,82,50,508151.67,471457.29,900*24+1억,316000000.0,1025974.025974026,0.000919126582278481,1096,1,2
월세,170,"3,000",44,B1/3,동향,37.554668,126.927256,1471,38,108,27,5,1,325.70912637529904,2,48,25,508151.67,471457.29,"170*24+3,000",70800000.0,1609090.9090909092,0.000914180790960452,1097,B1,3
