,dong,food,func,set,data
41,9.0,6.0,31.0,5.0,145.0
42,9.0,7.0,31.0,0.0,19.0
43,9.0,7.0,31.0,1.0,265.0
44,9.0,7.0,31.0,2.0,562.0
45,9.0,7.0,31.0,3.0,333.0
46,9.0,7.0,31.0,4.0,594.0
47,9.0,7.0,31.0,5.0,101.0
48,9.0,8.0,31.0,0.0,11.0
49,9.0,8.0,31.0,1.0,0.0
50,9.0,8.0,31.0,2.0,26.0
51,9.0,8.0,31.0,3.0,23.0
52,9.0,8.0,31.0,4.0,115.0
53,9.0,8.0,31.0,5.0,138.0
54,9.0,9.0,31.0,0.0,1.0
55,9.0,9.0,31.0,1.0,556.0
56,9.0,9.0,31.0,2.0,1030.0
57,9.0,9.0,31.0,3.0,1044.0
58,9.0,9.0,31.0,4.0,943.0
59,9.0,9.0,31.0,5.0,121.0
0,9.0,0.0,12.0,0.0,130789.0
1,9.0,0.0,12.0,1.0,6886973.0
2,9.0,0.0,12.0,2.0,7488303.0
3,9.0,0.0,12.0,3.0,4679697.0
4,9.0,0.0,12.0,4.0,4431250.0
5,9.0,0.0,12.0,5.0,2638599.0
6,9.0,1.0,12.0,0.0,84919.0
7,9.0,1.0,12.0,1.0,4972220.0
8,9.0,1.0,12.0,2.0,8033233.0
9,9.0,1.0,12.0,3.0,7195473.0
10,9.0,1.0,12.0,4.0,5707269.0
11,9.0,1.0,12.0,5.0,3238022.0
12,9.0,2.0,12.0,0.0,236553.0
13,9.0,2.0,12.0,1.0,10896667.0
14,9.0,2.0,12.0,2.0,8476259.0
15,9.0,2.0,12.0,3.0,2872931.0
16,9.0,2.0,12.0,4.0,2802555.0
17,9.0,2.0,12.0,5.0,1097262.0
18,9.0,3.0,12.0,0.0,301024.0
19,9.0,3.0,12.0,1.0,13496432.0
20,9.0,3.0,12.0,2.0,11312993.0
21,9.0,3.0,12.0,3.0,3555879.0
22,9.0,3.0,12.0,4.0,2710627.0
23,9.0,3.0,12.0,5.0,895842.0
24,9.0,4.0,12.0,0.0,282200.0
25,9.0,4.0,12.0,1.0,10285987.0
26,9.0,4.0,12.0,2.0,11555080.0
27,9.0,4.0,12.0,3.0,7459986.0
28,9.0,4.0,12.0,4.0,5071550.0
29,9.0,4.0,12.0,5.0,2542573.0
30,9.0,5.0,12.0,0.0,286456.0
31,9.0,5.0,12.0,1.0,10003226.0
32,9.0,5.0,12.0,2.0,9469679.0
33,9.0,5.0,12.0,3.0,3994107.0
34,9.0,5.0,12.0,4.0,2499988.0
35,9.0,5.0,12.0,5.0,1149975.0
36,9.0,6.0,12.0,0.0,53099.0
37,9.0,6.0,12.0,1.0,2241211.0
38,9.0,6.0,12.0,2.0,3066362.0
39,9.0,6.0,12.0,3.0,2102130.0
40,9.0,6.0,12.0,4.0,2091664.0
41,9.0,6.0,12.0,5.0,881880.0
42,9.0,7.0,12.0,0.0,234405.0
43,9.0,7.0,12.0,1.0,6931047.0
44,9.0,7.0,12.0,2.0,5725460.0
45,9.0,7.0,12.0,3.0,3097253.0
46,9.0,7.0,12.0,4.0,2355884.0
47,9.0,7.0,12.0,5.0,868521.0
48,9.0,8.0,12.0,0.0,43621.0
49,9.0,8.0,12.0,1.0,3134928.0
50,9.0,8.0,12.0,2.0,3249887.0
51,9.0,8.0,12.0,3.0,1881177.0
52,9.0,8.0,12.0,4.0,1343089.0
53,9.0,8.0,12.0,5.0,530889.0
54,9.0,9.0,12.0,0.0,385524.0
55,9.0,9.0,12.0,1.0,12876740.0
56,9.0,9.0,12.0,2.0,8993970.0
57,9.0,9.0,12.0,3.0,4986799.0
58,9.0,9.0,12.0,4.0,2600681.0
59,9.0,9.0,12.0,5.0,830665.0
0,9.0,0.0,11.0,0.0,5.0
1,9.0,0.0,11.0,1.0,213.0
2,9.0,0.0,11.0,2.0,220.0
3,9.0,0.0,11.0,3.0,141.0
4,9.0,0.0,11.0,4.0,134.0
5,9.0,0.0,11.0,5.0,87.0
6,9.0,1.0,11.0,0.0,8.0
7,9.0,1.0,11.0,1.0,235.0
8,9.0,1.0,11.0,2.0,339.0
9,9.0,1.0,11.0,3.0,325.0
10,9.0,1.0,11.0,4.0,263.0
11,9.0,1.0,11.0,5.0,153.0
12,9.0,2.0,11.0,0.0,14.0
13,9.0,2.0,11.0,1.0,447.0
14,9.0,2.0,11.0,2.0,290.0
15,9.0,2.0,11.0,3.0,101.0
16,9.0,2.0,11.0,4.0,100.0
17,9.0,2.0,11.0,5.0,36.0
18,9.0,3.0,11.0,0.0,17.0
19,9.0,3.0,11.0,1.0,495.0
20,9.0,3.0,11.0,2.0,343.0
21,9.0,3.0,11.0,3.0,127.0
22,9.0,3.0,11.0,4.0,92.0
23,9.0,3.0,11.0,5.0,27.0
24,9.0,4.0,11.0,0.0,48.0
25,9.0,4.0,11.0,1.0,1397.0
26,9.0,4.0,11.0,2.0,1359.0
27,9.0,4.0,11.0,3.0,805.0
28,9.0,4.0,11.0,4.0,555.0
29,9.0,4.0,11.0,5.0,283.0
30,9.0,5.0,11.0,0.0,52.0
31,9.0,5.0,11.0,1.0,545.0
32,9.0,5.0,11.0,2.0,507.0
33,9.0,5.0,11.0,3.0,326.0
34,9.0,5.0,11.0,4.0,141.0
35,9.0,5.0,11.0,5.0,59.0
36,9.0,6.0,11.0,0.0,3.0
37,9.0,6.0,11.0,1.0,82.0
38,9.0,6.0,11.0,2.0,117.0
39,9.0,6.0,11.0,3.0,72.0
40,9.0,6.0,11.0,4.0,70.0
41,9.0,6.0,11.0,5.0,31.0
42,9.0,7.0,11.0,0.0,24.0
43,9.0,7.0,11.0,1.0,592.0
44,9.0,7.0,11.0,2.0,515.0
45,9.0,7.0,11.0,3.0,312.0
46,9.0,7.0,11.0,4.0,250.0
47,9.0,7.0,11.0,5.0,102.0
48,9.0,8.0,11.0,0.0,4.0
49,9.0,8.0,11.0,1.0,111.0
50,9.0,8.0,11.0,2.0,86.0
51,9.0,8.0,11.0,3.0,45.0
52,9.0,8.0,11.0,4.0,35.0
53,9.0,8.0,11.0,5.0,15.0
54,9.0,9.0,11.0,0.0,54.0
55,9.0,9.0,11.0,1.0,1613.0
56,9.0,9.0,11.0,2.0,1101.0
57,9.0,9.0,11.0,3.0,429.0
58,9.0,9.0,11.0,4.0,314.0
59,9.0,9.0,11.0,5.0,96.0
0,9.0,0.0,21.0,0.0,124.0
1,9.0,0.0,21.0,1.0,130.0
2,9.0,0.0,21.0,2.0,135.0
3,9.0,0.0,21.0,3.0,133.0
4,9.0,0.0,21.0,4.0,147.0
5,9.0,0.0,21.0,5.0,129.0
6,9.0,0.0,21.0,6.0,89.0
7,9.0,1.0,21.0,0.0,223.0
8,9.0,1.0,21.0,1.0,195.0
9,9.0,1.0,21.0,2.0,229.0
10,9.0,1.0,21.0,3.0,238.0
11,9.0,1.0,21.0,4.0,253.0
12,9.0,1.0,21.0,5.0,231.0
13,9.0,1.0,21.0,6.0,151.0
14,9.0,2.0,21.0,0.0,104.0
15,9.0,2.0,21.0,1.0,142.0
16,9.0,2.0,21.0,2.0,149.0
17,9.0,2.0,21.0,3.0,152.0
18,9.0,2.0,21.0,4.0,165.0
19,9.0,2.0,21.0,5.0,174.0
20,9.0,2.0,21.0,6.0,156.0
21,9.0,3.0,21.0,0.0,145.0
22,9.0,3.0,21.0,1.0,143.0
23,9.0,3.0,21.0,2.0,157.0
24,9.0,3.0,21.0,3.0,149.0
25,9.0,3.0,21.0,4.0,180.0
26,9.0,3.0,21.0,5.0,199.0
27,9.0,3.0,21.0,6.0,185.0
28,9.0,4.0,21.0,0.0,498.0
29,9.0,4.0,21.0,1.0,621.0
30,9.0,4.0,21.0,2.0,736.0
31,9.0,4.0,21.0,3.0,674.0
32,9.0,4.0,21.0,4.0,735.0
33,9.0,4.0,21.0,5.0,749.0
34,9.0,4.0,21.0,6.0,588.0
35,9.0,5.0,21.0,0.0,183.0
36,9.0,5.0,21.0,1.0,256.0
37,9.0,5.0,21.0,2.0,230.0
38,9.0,5.0,21.0,3.0,252.0
39,9.0,5.0,21.0,4.0,304.0
40,9.0,5.0,21.0,5.0,248.0
41,9.0,5.0,21.0,6.0,216.0
42,9.0,6.0,21.0,0.0,44.0
43,9.0,6.0,21.0,1.0,50.0
44,9.0,6.0,21.0,2.0,53.0
45,9.0,6.0,21.0,3.0,57.0
46,9.0,6.0,21.0,4.0,73.0
47,9.0,6.0,21.0,5.0,66.0
48,9.0,6.0,21.0,6.0,51.0
49,9.0,7.0,21.0,0.0,282.0
50,9.0,7.0,21.0,1.0,297.0
51,9.0,7.0,21.0,2.0,297.0
52,9.0,7.0,21.0,3.0,300.0
53,9.0,7.0,21.0,4.0,311.0
54,9.0,7.0,21.0,5.0,247.0
55,9.0,7.0,21.0,6.0,138.0
56,9.0,8.0,21.0,0.0,36.0
57,9.0,8.0,21.0,1.0,36.0
58,9.0,8.0,21.0,2.0,40.0
59,9.0,8.0,21.0,3.0,41.0
60,9.0,8.0,21.0,4.0,59.0
61,9.0,8.0,21.0,5.0,68.0
62,9.0,8.0,21.0,6.0,35.0
63,9.0,9.0,21.0,0.0,481.0
64,9.0,9.0,21.0,1.0,500.0
65,9.0,9.0,21.0,2.0,527.0
66,9.0,9.0,21.0,3.0,524.0
67,9.0,9.0,21.0,4.0,570.0
68,9.0,9.0,21.0,5.0,597.0
69,9.0,9.0,21.0,6.0,496.0
0,9.0,0.0,22.0,0.0,3868440.0
1,9.0,0.0,22.0,1.0,4107370.0
2,9.0,0.0,22.0,2.0,4328510.0
3,9.0,0.0,22.0,3.0,4381850.0
4,9.0,0.0,22.0,4.0,5211900.0
5,9.0,0.0,22.0,5.0,5238310.0
6,9.0,0.0,22.0,6.0,3361010.0
7,9.0,1.0,22.0,0.0,4973920.0
8,9.0,1.0,22.0,1.0,4928610.0
9,9.0,1.0,22.0,2.0,5119780.0
10,9.0,1.0,22.0,3.0,5414530.0
11,9.0,1.0,22.0,4.0,6551740.0
12,9.0,1.0,22.0,5.0,7002980.0
13,9.0,1.0,22.0,6.0,3273790.0
14,9.0,2.0,22.0,0.0,2726730.0
15,9.0,2.0,22.0,1.0,3794500.0
16,9.0,2.0,22.0,2.0,4038110.0
17,9.0,2.0,22.0,3.0,4147880.0
18,9.0,2.0,22.0,4.0,4685250.0
19,9.0,2.0,22.0,5.0,5392300.0
20,9.0,2.0,22.0,6.0,4155530.0
21,9.0,3.0,22.0,0.0,3774400.0
22,9.0,3.0,22.0,1.0,3713720.0
23,9.0,3.0,22.0,2.0,4523590.0
24,9.0,3.0,22.0,3.0,4311760.0
25,9.0,3.0,22.0,4.0,5646520.0
26,9.0,3.0,22.0,5.0,7337180.0
27,9.0,3.0,22.0,6.0,5616190.0
28,9.0,4.0,22.0,0.0,4055660.0
29,9.0,4.0,22.0,1.0,5220130.0
30,9.0,4.0,22.0,2.0,6269640.0
31,9.0,4.0,22.0,3.0,5766400.0
32,9.0,4.0,22.0,4.0,6543020.0
33,9.0,4.0,22.0,5.0,6939390.0
34,9.0,4.0,22.0,6.0,5384180.0
35,9.0,5.0,22.0,0.0,1616700.0
36,9.0,5.0,22.0,1.0,3537730.0
37,9.0,5.0,22.0,2.0,4374810.0
38,9.0,5.0,22.0,3.0,3984710.0
39,9.0,5.0,22.0,4.0,5181620.0
40,9.0,5.0,22.0,5.0,6769450.0
41,9.0,5.0,22.0,6.0,5719230.0
42,9.0,6.0,22.0,0.0,1322960.0
43,9.0,6.0,22.0,1.0,1585780.0
44,9.0,6.0,22.0,2.0,1479800.0
45,9.0,6.0,22.0,3.0,1730110.0
46,9.0,6.0,22.0,4.0,2069580.0
47,9.0,6.0,22.0,5.0,1813990.0
48,9.0,6.0,22.0,6.0,1321630.0
49,9.0,7.0,22.0,0.0,2914640.0
50,9.0,7.0,22.0,1.0,3116810.0
51,9.0,7.0,22.0,2.0,3303510.0
52,9.0,7.0,22.0,3.0,3402480.0
53,9.0,7.0,22.0,4.0,3625600.0
54,9.0,7.0,22.0,5.0,3422820.0
55,9.0,7.0,22.0,6.0,1927960.0
56,9.0,8.0,22.0,0.0,1463230.0
57,9.0,8.0,22.0,1.0,1477690.0
58,9.0,8.0,22.0,2.0,1545380.0
59,9.0,8.0,22.0,3.0,1615500.0
60,9.0,8.0,22.0,4.0,2122590.0
61,9.0,8.0,22.0,5.0,2215010.0
62,9.0,8.0,22.0,6.0,880990.0
63,9.0,9.0,22.0,0.0,4410440.0
64,9.0,9.0,22.0,1.0,3906070.0
65,9.0,9.0,22.0,2.0,4068580.0
66,9.0,9.0,22.0,3.0,4130880.0
67,9.0,9.0,22.0,4.0,4963230.0
68,9.0,9.0,22.0,5.0,5664710.0
69,9.0,9.0,22.0,6.0,4824600.0
0,10.0,0.0,4.0,0.0,58.7
1,10.0,0.0,4.0,1.0,41.3
2,10.0,1.0,4.0,0.0,55.5
3,10.0,1.0,4.0,1.0,44.5
4,10.0,2.0,4.0,0.0,53.7
5,10.0,2.0,4.0,1.0,46.3
6,10.0,3.0,4.0,0.0,37.4
7,10.0,3.0,4.0,1.0,62.6
8,10.0,4.0,4.0,0.0,37.6
9,10.0,4.0,4.0,1.0,62.4
10,10.0,5.0,4.0,0.0,48.2
11,10.0,5.0,4.0,1.0,51.8
12,10.0,6.0,4.0,0.0,52.1
13,10.0,6.0,4.0,1.0,47.9
14,10.0,7.0,4.0,0.0,42.8
15,10.0,7.0,4.0,1.0,57.2
16,10.0,8.0,4.0,0.0,65.4
17,10.0,8.0,4.0,1.0,34.6
18,10.0,9.0,4.0,0.0,37.4
19,10.0,9.0,4.0,1.0,62.6
0,10.0,0.0,32.0,0.0,177120.0
1,10.0,0.0,32.0,1.0,306350.0
2,10.0,0.0,32.0,2.0,4539740.0
3,10.0,0.0,32.0,3.0,3383410.0
4,10.0,0.0,32.0,4.0,10588510.0
5,10.0,0.0,32.0,5.0,3251430.0
6,10.0,1.0,32.0,0.0,110610.0
7,10.0,1.0,32.0,1.0,6130.0
8,10.0,1.0,32.0,2.0,2942890.0
9,10.0,1.0,32.0,3.0,1954050.0
10,10.0,1.0,32.0,4.0,4896490.0
11,10.0,1.0,32.0,5.0,1711380.0
12,10.0,2.0,32.0,0.0,0.0
13,10.0,2.0,32.0,1.0,172220.0
14,10.0,2.0,32.0,2.0,15123140.0
15,10.0,2.0,32.0,3.0,10740740.0
16,10.0,2.0,32.0,4.0,14038290.0
17,10.0,2.0,32.0,5.0,2104110.0
18,10.0,3.0,32.0,0.0,134380.0
19,10.0,3.0,32.0,1.0,1460.0
20,10.0,3.0,32.0,2.0,3171120.0
21,10.0,3.0,32.0,3.0,2903780.0
22,10.0,3.0,32.0,4.0,7329700.0
23,10.0,3.0,32.0,5.0,2217380.0
24,10.0,4.0,32.0,0.0,610.0
25,10.0,4.0,32.0,1.0,328880.0
26,10.0,4.0,32.0,2.0,3190100.0
27,10.0,4.0,32.0,3.0,4698200.0
28,10.0,4.0,32.0,4.0,7948120.0
29,10.0,4.0,32.0,5.0,2793040.0
30,10.0,5.0,32.0,0.0,0.0
31,10.0,5.0,32.0,1.0,77750.0
32,10.0,5.0,32.0,2.0,2302930.0
33,10.0,5.0,32.0,3.0,2950600.0
34,10.0,5.0,32.0,4.0,6801900.0
35,10.0,5.0,32.0,5.0,2010350.0
36,10.0,6.0,32.0,0.0,348670.0
37,10.0,6.0,32.0,1.0,570980.0
38,10.0,6.0,32.0,2.0,3268850.0
39,10.0,6.0,32.0,3.0,5123830.0
40,10.0,6.0,32.0,4.0,10973210.0
41,10.0,6.0,32.0,5.0,2593060.0
42,10.0,7.0,32.0,0.0,60580.0
43,10.0,7.0,32.0,1.0,1013110.0
44,10.0,7.0,32.0,2.0,7967290.0
45,10.0,7.0,32.0,3.0,8610720.0
46,10.0,7.0,32.0,4.0,10903400.0
47,10.0,7.0,32.0,5.0,1230130.0
48,10.0,8.0,32.0,0.0,501940.0
49,10.0,8.0,32.0,1.0,7140.0
50,10.0,8.0,32.0,2.0,17250.0
51,10.0,8.0,32.0,3.0,93140.0
52,10.0,8.0,32.0,4.0,4185380.0
53,10.0,8.0,32.0,5.0,5130440.0
54,10.0,9.0,32.0,0.0,18870.0
55,10.0,9.0,32.0,1.0,443140.0
56,10.0,9.0,32.0,2.0,2589010.0
57,10.0,9.0,32.0,3.0,3799950.0
58,10.0,9.0,32.0,4.0,3659880.0
59,10.0,9.0,32.0,5.0,992180.0
0,10.0,0.0,31.0,0.0,4.0
1,10.0,0.0,31.0,1.0,23.0
2,10.0,0.0,31.0,2.0,260.0
3,10.0,0.0,31.0,3.0,186.0
4,10.0,0.0,31.0,4.0,368.0
5,10.0,0.0,31.0,5.0,73.0
6,10.0,1.0,31.0,0.0,2.0
7,10.0,1.0,31.0,1.0,1.0
8,10.0,1.0,31.0,2.0,144.0
9,10.0,1.0,31.0,3.0,84.0
10,10.0,1.0,31.0,4.0,155.0
11,10.0,1.0,31.0,5.0,34.0
12,10.0,2.0,31.0,0.0,0.0
13,10.0,2.0,31.0,1.0,13.0
14,10.0,2.0,31.0,2.0,989.0
15,10.0,2.0,31.0,3.0,659.0
16,10.0,2.0,31.0,4.0,906.0
17,10.0,2.0,31.0,5.0,119.0
18,10.0,3.0,31.0,0.0,2.0
19,10.0,3.0,31.0,1.0,0.0
20,10.0,3.0,31.0,2.0,102.0
21,10.0,3.0,31.0,3.0,81.0
22,10.0,3.0,31.0,4.0,179.0
23,10.0,3.0,31.0,5.0,32.0
24,10.0,4.0,31.0,0.0,0.0
25,10.0,4.0,31.0,1.0,41.0
26,10.0,4.0,31.0,2.0,374.0
27,10.0,4.0,31.0,3.0,558.0
28,10.0,4.0,31.0,4.0,914.0
29,10.0,4.0,31.0,5.0,314.0
30,10.0,5.0,31.0,0.0,0.0
31,10.0,5.0,31.0,1.0,10.0
32,10.0,5.0,31.0,2.0,195.0
33,10.0,5.0,31.0,3.0,253.0
34,10.0,5.0,31.0,4.0,569.0
35,10.0,5.0,31.0,5.0,176.0
36,10.0,6.0,31.0,0.0,14.0
37,10.0,6.0,31.0,1.0,47.0
38,10.0,6.0,31.0,2.0,292.0
39,10.0,6.0,31.0,3.0,472.0
40,10.0,6.0,31.0,4.0,874.0
41,10.0,6.0,31.0,5.0,138.0
42,10.0,7.0,31.0,0.0,3.0
43,10.0,7.0,31.0,1.0,133.0
44,10.0,7.0,31.0,2.0,821.0
45,10.0,7.0,31.0,3.0,912.0
46,10.0,7.0,31.0,4.0,1212.0
47,10.0,7.0,31.0,5.0,148.0
48,10.0,8.0,31.0,0.0,12.0
49,10.0,8.0,31.0,1.0,0.0
50,10.0,8.0,31.0,2.0,3.0
51,10.0,8.0,31.0,3.0,7.0
52,10.0,8.0,31.0,4.0,103.0
53,10.0,8.0,31.0,5.0,118.0
54,10.0,9.0,31.0,0.0,0.0
55,10.0,9.0,31.0,1.0,105.0
56,10.0,9.0,31.0,2.0,338.0
57,10.0,9.0,31.0,3.0,468.0
58,10.0,9.0,31.0,4.0,402.0
59,10.0,9.0,31.0,5.0,55.0
0,10.0,0.0,12.0,0.0,105817.0
1,10.0,0.0,12.0,1.0,4803331.0
2,10.0,0.0,12.0,2.0,5217527.0
3,10.0,0.0,12.0,3.0,4269993.0
4,10.0,0.0,12.0,4.0,4055459.0
5,10.0,0.0,12.0,5.0,2225364.0
6,10.0,1.0,12.0,0.0,24645.0
7,10.0,1.0,12.0,1.0,2781911.0
8,10.0,1.0,12.0,2.0,3663527.0
9,10.0,1.0,12.0,3.0,1926348.0
10,10.0,1.0,12.0,4.0,1552533.0
11,10.0,1.0,12.0,5.0,861460.0
12,10.0,2.0,12.0,0.0,385989.0
13,10.0,2.0,12.0,1.0,12405576.0
14,10.0,2.0,12.0,2.0,10822013.0
15,10.0,2.0,12.0,3.0,6840512.0
16,10.0,2.0,12.0,4.0,6686589.0
17,10.0,2.0,12.0,5.0,3024417.0
18,10.0,3.0,12.0,0.0,172071.0
19,10.0,3.0,12.0,1.0,7359574.0
20,10.0,3.0,12.0,2.0,4697361.0
21,10.0,3.0,12.0,3.0,1599209.0
22,10.0,3.0,12.0,4.0,1075523.0
23,10.0,3.0,12.0,5.0,260245.0
24,10.0,4.0,12.0,0.0,217237.0
25,10.0,4.0,12.0,1.0,5005189.0
26,10.0,4.0,12.0,2.0,5070481.0
27,10.0,4.0,12.0,3.0,4281262.0
28,10.0,4.0,12.0,4.0,2911535.0
29,10.0,4.0,12.0,5.0,1191996.0
30,10.0,5.0,12.0,0.0,95644.0
31,10.0,5.0,12.0,1.0,4047584.0
32,10.0,5.0,12.0,2.0,3700102.0
33,10.0,5.0,12.0,3.0,2815472.0
34,10.0,5.0,12.0,4.0,2371524.0
35,10.0,5.0,12.0,5.0,1000601.0
36,10.0,6.0,12.0,0.0,233485.0
37,10.0,6.0,12.0,1.0,4741941.0
38,10.0,6.0,12.0,2.0,5065366.0
39,10.0,6.0,12.0,3.0,5985046.0
40,10.0,6.0,12.0,4.0,4366508.0
41,10.0,6.0,12.0,5.0,2062253.0
42,10.0,7.0,12.0,0.0,310188.0
43,10.0,7.0,12.0,1.0,7129656.0
44,10.0,7.0,12.0,2.0,7152898.0
45,10.0,7.0,12.0,3.0,6873946.0
46,10.0,7.0,12.0,4.0,5474195.0
47,10.0,7.0,12.0,5.0,2388466.0
48,10.0,8.0,12.0,0.0,62773.0
49,10.0,8.0,12.0,1.0,3040092.0
50,10.0,8.0,12.0,2.0,3064131.0
51,10.0,8.0,12.0,3.0,1244337.0
52,10.0,8.0,12.0,4.0,1292395.0
53,10.0,8.0,12.0,5.0,744966.0
54,10.0,9.0,12.0,0.0,241211.0
55,10.0,9.0,12.0,1.0,5257561.0
56,10.0,9.0,12.0,2.0,3270637.0
57,10.0,9.0,12.0,3.0,1386881.0
58,10.0,9.0,12.0,4.0,887004.0
59,10.0,9.0,12.0,5.0,274265.0
0,10.0,0.0,11.0,0.0,6.0
1,10.0,0.0,11.0,1.0,191.0
2,10.0,0.0,11.0,2.0,209.0
3,10.0,0.0,11.0,3.0,183.0
4,10.0,0.0,11.0,4.0,177.0
5,10.0,0.0,11.0,5.0,105.0
6,10.0,1.0,11.0,0.0,1.0
7,10.0,1.0,11.0,1.0,103.0
8,10.0,1.0,11.0,2.0,126.0
9,10.0,1.0,11.0,3.0,76.0
10,10.0,1.0,11.0,4.0,56.0
11,10.0,1.0,11.0,5.0,36.0
12,10.0,2.0,11.0,0.0,31.0
13,10.0,2.0,11.0,1.0,828.0
14,10.0,2.0,11.0,2.0,729.0
15,10.0,2.0,11.0,3.0,408.0
16,10.0,2.0,11.0,4.0,399.0
17,10.0,2.0,11.0,5.0,188.0
18,10.0,3.0,11.0,0.0,6.0
19,10.0,3.0,11.0,1.0,190.0
20,10.0,3.0,11.0,2.0,112.0
21,10.0,3.0,11.0,3.0,42.0
22,10.0,3.0,11.0,4.0,30.0
23,10.0,3.0,11.0,5.0,8.0
24,10.0,4.0,11.0,0.0,33.0
25,10.0,4.0,11.0,1.0,678.0
26,10.0,4.0,11.0,2.0,622.0
27,10.0,4.0,11.0,3.0,441.0
28,10.0,4.0,11.0,4.0,288.0
29,10.0,4.0,11.0,5.0,123.0
30,10.0,5.0,11.0,0.0,8.0
31,10.0,5.0,11.0,1.0,353.0
32,10.0,5.0,11.0,2.0,329.0
33,10.0,5.0,11.0,3.0,225.0
34,10.0,5.0,11.0,4.0,191.0
35,10.0,5.0,11.0,5.0,93.0
36,10.0,6.0,11.0,0.0,25.0
37,10.0,6.0,11.0,1.0,454.0
38,10.0,6.0,11.0,2.0,432.0
39,10.0,6.0,11.0,3.0,439.0
40,10.0,6.0,11.0,4.0,319.0
41,10.0,6.0,11.0,5.0,153.0
42,10.0,7.0,11.0,0.0,33.0
43,10.0,7.0,11.0,1.0,723.0
44,10.0,7.0,11.0,2.0,770.0
45,10.0,7.0,11.0,3.0,753.0
46,10.0,7.0,11.0,4.0,622.0
47,10.0,7.0,11.0,5.0,308.0
48,10.0,8.0,11.0,0.0,2.0
49,10.0,8.0,11.0,1.0,76.0
50,10.0,8.0,11.0,2.0,73.0
51,10.0,8.0,11.0,3.0,33.0
52,10.0,8.0,11.0,4.0,37.0
53,10.0,8.0,11.0,5.0,15.0
54,10.0,9.0,11.0,0.0,30.0
55,10.0,9.0,11.0,1.0,560.0
56,10.0,9.0,11.0,2.0,402.0
57,10.0,9.0,11.0,3.0,209.0
58,10.0,9.0,11.0,4.0,124.0
59,10.0,9.0,11.0,5.0,39.0
0,10.0,0.0,21.0,0.0,110.0
1,10.0,0.0,21.0,1.0,113.0
2,10.0,0.0,21.0,2.0,121.0
3,10.0,0.0,21.0,3.0,120.0
4,10.0,0.0,21.0,4.0,135.0
5,10.0,0.0,21.0,5.0,165.0
6,10.0,0.0,21.0,6.0,151.0
7,10.0,1.0,21.0,0.0,51.0
8,10.0,1.0,21.0,1.0,56.0
9,10.0,1.0,21.0,2.0,37.0
10,10.0,1.0,21.0,3.0,64.0
11,10.0,1.0,21.0,4.0,61.0
12,10.0,1.0,21.0,5.0,74.0
13,10.0,1.0,21.0,6.0,76.0
14,10.0,2.0,21.0,0.0,419.0
15,10.0,2.0,21.0,1.0,197.0
16,10.0,2.0,21.0,2.0,388.0
17,10.0,2.0,21.0,3.0,385.0
18,10.0,2.0,21.0,4.0,365.0
19,10.0,2.0,21.0,5.0,430.0
20,10.0,2.0,21.0,6.0,501.0
21,10.0,3.0,21.0,0.0,43.0
22,10.0,3.0,21.0,1.0,39.0
23,10.0,3.0,21.0,2.0,51.0
24,10.0,3.0,21.0,3.0,49.0
25,10.0,3.0,21.0,4.0,64.0
26,10.0,3.0,21.0,5.0,102.0
27,10.0,3.0,21.0,6.0,47.0
28,10.0,4.0,21.0,0.0,196.0
29,10.0,4.0,21.0,1.0,281.0
30,10.0,4.0,21.0,2.0,290.0
31,10.0,4.0,21.0,3.0,261.0
32,10.0,4.0,21.0,4.0,330.0
33,10.0,4.0,21.0,5.0,436.0
34,10.0,4.0,21.0,6.0,408.0
35,10.0,5.0,21.0,0.0,160.0
36,10.0,5.0,21.0,1.0,148.0
37,10.0,5.0,21.0,2.0,52.0
38,10.0,5.0,21.0,3.0,168.0
39,10.0,5.0,21.0,4.0,214.0
40,10.0,5.0,21.0,5.0,256.0
41,10.0,5.0,21.0,6.0,204.0
42,10.0,6.0,21.0,0.0,191.0
43,10.0,6.0,21.0,1.0,173.0
44,10.0,6.0,21.0,2.0,218.0
45,10.0,6.0,21.0,3.0,191.0
46,10.0,6.0,21.0,4.0,273.0
47,10.0,6.0,21.0,5.0,400.0
48,10.0,6.0,21.0,6.0,390.0
49,10.0,7.0,21.0,0.0,314.0
50,10.0,7.0,21.0,1.0,352.0
51,10.0,7.0,21.0,2.0,431.0
52,10.0,7.0,21.0,3.0,393.0
53,10.0,7.0,21.0,4.0,459.0
54,10.0,7.0,21.0,5.0,706.0
55,10.0,7.0,21.0,6.0,574.0
56,10.0,8.0,21.0,0.0,22.0
57,10.0,8.0,21.0,1.0,22.0
58,10.0,8.0,21.0,2.0,31.0
59,10.0,8.0,21.0,3.0,30.0
60,10.0,8.0,21.0,4.0,43.0
61,10.0,8.0,21.0,5.0,55.0
62,10.0,8.0,21.0,6.0,41.0
63,10.0,9.0,21.0,0.0,148.0
64,10.0,9.0,21.0,1.0,155.0
65,10.0,9.0,21.0,2.0,175.0
66,10.0,9.0,21.0,3.0,169.0
67,10.0,9.0,21.0,4.0,192.0
68,10.0,9.0,21.0,5.0,287.0
69,10.0,9.0,21.0,6.0,243.0
0,10.0,0.0,22.0,0.0,2545190.0
1,10.0,0.0,22.0,1.0,2607290.0
2,10.0,0.0,22.0,2.0,2843020.0
3,10.0,0.0,22.0,3.0,2815700.0
4,10.0,0.0,22.0,4.0,3386870.0
