,name,latitude,longitude,address
209,브레드앤밀,37.5422248,126.9442461,서울 마포구 큰우물로 52 세일상가
210,닥터베이크,37.5573031,126.9172577,"서울 마포구 동교로19길 44 (서교동, 청기와센터빌 3동)"
211,과자서원,37.5531655,126.9051300,서울 마포구 희우정로10길 15 111호
212,TALE SHOP,37.5530873,126.9262906,서울 마포구 와우산로 116
213,경성찹쌀꽈배기 공덕점,37.5456759,126.9552163,서울 마포구 만리재옛길 18 105호
214,파리바게뜨 마포성서점,37.5590762,126.9126105,서울 마포구 성미산로 41
215,소담베이커리,37.5674907,126.9108801,서울 마포구 모래내로7길 38
216,뚜레쥬르 상암DMC점,37.5799985,126.8903764,서울 마포구 월드컵북로 396 누리꿈스퀘어
217,GARU & GARU,37.5803498,126.8886941,서울 마포구 월드컵북로 402
218,브레댄코 마포역점,37.5399651,126.9454300,
219,"신수동, 작은빵집",37.5442074,126.9359616,"서울 마포구 토정로 226 1층 신수동, 작은빵집"
220,뚜레쥬르 마포용강점,37.5427466,126.9433236,서울 마포구 토정로31길 23 지1층 104호
221,파리바게뜨 마포역점,37.5401438,126.9459199,서울 마포구 마포대로 33 마포 한화 오벨리스크 1층 114호
222,LOAF SHOP,37.5493688,126.9093583,서울 마포구 포은로 14 수성빌딩
223,스마일명품찹쌀꽈배기 마포점,37.5414361,126.9503307,서울 마포구 도화4길 3
224,파리바게뜨 성산시영점,37.5695017,126.9049189,서울 마포구 월드컵북로 218 (성산동) 성산고가차도 지나 성산e편한세상2차아파트 앞
225,칸틴 상암2호점,37.5790284,126.8903675,서울 마포구 월드컵북로 396 지하1층 1027호
226,또아식빵 합정점,37.5500804,126.9125267,서울 마포구 월드컵로1길 14 딜라이트스퀘어1차 지하2층
227,홍대꽈배기,37.5558752,126.9270174,서울 마포구 와우산로29길 57
228,경성꽈배기 대흥점,37.5472735,126.9426995,서울 마포구 백범로16길 1
229,나나러브 에그파이,37.5491737,126.9125304,서울 마포구 양화로 29
230,디망쉬 키친,37.5634215,126.9262501,서울 마포구 동교로 272-7 2층 202호
231,메르센,37.5623749,126.9267687,서울 마포구 성미산로 198
232,파리바게뜨 상암DMC점,37.5812057,126.8910281,서울 마포구 성암로 267 MBC몰 방송센터 1F (104호)
233,원당수제고로케,37.5556535,126.9090517,서울 마포구 월드컵로13길 20
234,파리바게뜨상암KBS점,37.5763969,126.8911594,서울 마포구 매봉산로 45 KBS미디어센타
235,I got everything DDMC점,37.5785190,126.8929514,서울 마포구 매봉산로 75 DDMC 지1층 101호
236,카페블루웨일,37.5553340,126.9187046,서울 마포구 동교로 150 대신빌딩 1층
237,버터림,37.5585192,126.9059206,서울 마포구 월드컵로25길 26 1층
238,인디오븐 월드컵점,37.5555266,126.9082010,서울 마포구 월드컵로13길 34
239,마리웨일237 상암SBA점,37.5804492,126.8899132,서울 마포구 월드컵북로 400 문화콘텐츠센터 1층
240,케이크원,37.5563084,126.9432852,서울 마포구 신촌로 160 이대역서희스타힐스 지하 109호
241,피카브로드,37.5559922,126.9085347,서울 마포구 월드컵로15길 22 1층
242,베이커스코드 마포프레스티지자이점,37.5520519,126.9467962,
243,그루브트레인,37.5586965,126.9044448,서울 마포구 망원로7길 31-14 105호
244,가디스,37.5550931,126.9283460,서울 마포구 와우산로29길 27
245,공공7빵,37.5663185,126.9032783,서울 마포구 월드컵로36길 18 삼라마이다스
246,핫브레드 합정역점,37.5498600,126.9143484,서울 마포구 양화로 55 238-103호
247,셀란 홍대홍문관점,37.5512083,126.9255125,서울 마포구 와우산로 94 홍익대학교 홍문관 2층
248,와와와플카페,37.5464369,126.9431414,서울 마포구 백범로16안길 19
249,파리바게뜨 이대자이점,37.5553565,126.9456715,서울 마포구 대흥로 183 (대흥동) 상가2동 1층 107호
250,뷰티풀꽈배기 마포본점,37.5415418,126.9473839,서울 마포구 마포대로 53
