,name,latitude,longitude,address
250,히게쯔라,37.5505646,126.9103705,서울 마포구 양화로1길 42 1층
251,츄라우미 상암점,37.5780289,126.8938488,서울 마포구 월드컵북로44길 76-11
252,카시,37.5609324,126.9249675,서울 마포구 동교로34길 12
253,추자로557,37.5500125,126.9161546,서울 마포구 양화로8길 14
254,우동모리,37.5528111,126.9035689,서울 마포구 희우정로 77 1층 108호
255,키햐아 연남점,37.5613560,126.9258888,서울 마포구 동교로38길 35 3층
256,이자카야 류,37.5591612,126.9224241,서울 마포구 동교로27길 22
257,오제키,37.5559114,126.9260068,서울 마포구 와우산로29바길 12 2층
258,네즈,37.5470608,126.9133153,서울 마포구 성지길 35 1층 네즈
259,카츠토랑,37.5614849,126.9180350,서울 마포구 성미산로 95 1층 카츠토랑
260,스시노칸도 홍대점,37.5522542,126.9208270,서울 마포구 잔다리로6길 30 서교뉴빌라 2층
261,슈슈,37.5546160,126.9238792,서울 마포구 홍익로2길 23
262,돈까스브로스,37.5465645,126.9538202,서울 마포구 마포대로8길 9 영명빌딩 1층 102호
263,스시히카리,37.5515008,126.9139502,서울 마포구 양화로 45 상가1층 176호
264,카츠와,37.5552890,126.9270314,서울 마포구 와우산로29라길 12
265,청담이상 홍대점,37.5489842,126.9190070,서울 마포구 독막로7길 23 대동빌딩 1층2층
266,옥소반 상암점,37.5788031,126.8945133,서울 마포구 매봉산로 80 PARKM빌딩 1층 9호
267,오시리야,37.5548606,126.9324521,서울 마포구 와우산로32길 41 1층
268,텟판타마고,37.5549195,126.9278831,서울 마포구 와우산로29다길 11-1
269,사카바 토리야,37.5498399,126.9175751,서울 마포구 독막로3길 38 2층
270,화월,37.5538405,126.9055715,서울 마포구 포은로 75 1층 화월
271,경양카츠 상수점,37.5467962,126.9227296,서울 마포구 와우산로 25
272,무명요리사,37.5608556,126.9245502,서울 마포구 동교로32길 3 1층 무명요리사
273,홍대삭 상수동점,37.5482177,126.9209611,서울 마포구 독막로 67-8
274,준가츠,37.5599936,126.9031089,서울 마포구 방울내로 68 1층준가츠
275,이자카야무세이,37.5559662,126.9240861,서울 마포구 어울마당로 127-1
276,무다이,37.5763128,126.8955100,서울 마포구 월드컵북로44길 33 1층 무다이
277,마코토,37.5526586,126.9231731,서울 마포구 와우산로21길 12-3 1층
278,쿠시파파,37.5625348,126.9249386,서울 마포구 동교로 256-4 지층 쿠시파파
